numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	consistencyErrors	semanticErrors	sumErrors	score
885.0	727.0	79.0	0.3106796116504854	0.17475728155339806	1.0	4.533980582524272	10.0	0.1	0.0	11.0	7.9	63.0	0.0	10.24860759493671	51.03422151898738	8.1036582278481	11.023909620253164	9.0	9.3871	30.684810126582278	86.52765960096477	2.85	1.253968253968254	0.7974683544303798	7.08805377583395	276.45659928656363	161.71162974683548	0.569620253164557	3.150246122592867	0.3611111111111111	5.818181818181818	0.1518987341772152	0.0	0.0	0.0	0.0	1.0	3.0	14.0	0.0	0.0	0.0	0.0	38.0	2.0	8.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	8.0	3.0	0.21059135464567227	6.0	0.27893792265738704	0.9657903976751628	0.827788359428045	1.0739371655234518	0.7707977580090261	0.4703585346289663	0.3426167840022871	0.5766705177462729	0.5941291837517413	1.2738496623938869	1.4142135623730951	0.8253492172534809	1.0	5.771665607778274	0.9125804606719694	0.6	0.8614918906895168	0.8255828428702944	0.899721944589719	0.9175977621027875	0.49286520088652236	0.43249933248884276	0.5586122982704377	0.7742388304517052	0.8618667504481959	0.9579256742939785	-45.65777394620979	0.3324277722803656	0.5899463028419258	0.9439774421750264	1	0	1	3.0
596.0	489.0	64.0	0.27710843373493976	0.10843373493975904	4.0	4.180722891566265	5.0	0.0	0.2	11.0	12.8	49.0	0.0	7.620000000000001	65.62112500000003	7.286375000000003	8.712317500000001	10.0	8.841846274778883	26.8625	66.82282519832572	3.0	1.3061224489795917	0.765625	6.125	495.86776859504135	103.79322916666666	0.546875	1.625	0.3888888888888889	7.166666666666667	0.171875	1.0	1.0	0.0	0.0	0.0	1.0	17.0	0.0	0.0	0.0	0.0	33.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	5.0	4.0	0.13264468873784183	6.0	0.22325272071355268	0.9596266575652113	0.87494401192721	1.0506828727306647	0.8327384357691875	0.46196829370790093	0.3827635120036411	0.5519672495247812	0.6934533024073135	1.2088216944728158	1.4142135623730951	0.7442763624616158	1.0	5.2411215931675414	0.9265081548880025	0.5	0.8060044743140775	0.75077980716716	0.8966805915342103	0.8372878974469429	0.4094424813398053	0.33529940844943695	0.5388069050007502	0.6222997614497351	0.8069955496493855	0.8999810604449743	-19.072605469608405	0.25783812535384276	0.6660272708555444	0.927887392913259	0	0	0	2.0
706.0	577.0	67.0	0.3023255813953488	0.06976744186046512	6.0	4.255813953488372	7.0	0.0	0.14285714285714285	8.0	9.571428571428571	55.0	0.0	6.216631130063966	70.8513432835821	5.754797441364609	8.117660767590618	8.0	8.418075326091056	18.526652452025587	91.66618291840521	1.4545454545454546	1.2181818181818183	0.8208955223880597	6.719319439596787	268.0	161.7848258706468	0.582089552238806	1.4660333322756627	0.3055555555555556	5.857142857142857	0.23880597014925373	0.0	4.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	5.0	30.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.1254390780941063	6.0	0.24250551050758196	0.9513678793035	0.7877808924904774	1.1773140745709225	0.6691340140289989	0.4613926782920038	0.3102993672865465	0.6930342150913937	0.44774032873056036	1.2316702498613914	1.4142135623730951	0.7754074981304954	1.0	5.1102116560959505	0.9033663288309959	0.625	0.8214390713042931	0.7495227641810389	0.9408155214310774	0.7966734679726983	0.4329740401570519	0.33007117935071384	0.6151987521955309	0.5365277126664362	0.8236999216123451	0.8755169348815722	-20.54548626959421	0.28085260066277473	0.6026280595540399	0.9401321363613325	1	0	1	3.0
905.0	750.0	90.0	0.2782608695652174	0.23478260869565218	6.0	4.739130434782608	12.0	0.08333333333333333	0.08333333333333333	6.0	7.5	64.0	0.0	10.111111111111112	45.0625	8.837222222222223	12.254388888888888	10.0	9.725611199111238	37.5	61.61444883313814	2.0	1.40625	0.7111111111111111	6.7461923416925424	439.5288710140764	100.64957264957266	0.4888888888888889	2.9514591494904874	0.3611111111111111	4.538461538461538	0.2222222222222222	2.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	2.0	35.0	6.0	3.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	7.0	4.0	0.264771212107574	6.0	0.2871458089725225	0.9546132467396349	0.8262406026399132	1.1047079159176756	0.747926751256742	0.46069323101757026	0.3413367667253834	0.6101897897455871	0.5593944252454642	1.2613059822188892	1.4142135623730951	0.8125619019236143	1.0	5.917966877639802	0.8921670752219231	0.6363636363636364	0.857746924279775	0.7548897501455615	0.9235012237848115	0.8174214940958878	0.488817682340612	0.3236768926409511	0.6004822179434817	0.5390282725597981	0.8594723021205375	0.9306672043141834	44.36128071246662	0.3518265839885767	0.6047394649876633	0.9590842608726484	1	0	1	3.0
712.0	592.0	71.0	0.23333333333333334	0.24444444444444444	4.0	4.777777777777778	10.0	0.0	0.0	8.0	7.1	54.0	0.0	7.910422535211268	56.64258450704227	7.12266197183099	13.774012112676058	10.0	10.125756701596842	38.085915492957746	68.49840831083095	2.2	1.3148148148148149	0.7605633802816901	6.408620954246808	433.1528529779258	108.71582435791217	0.5352112676056338	3.0856323113040185	0.4444444444444444	4.909090909090909	0.22535211267605634	0.0	1.0	0.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	1.0	34.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	1.0	1.0	4.0	0.0	0.0	1.0	9.0	0.0	4.0	2.0	0.028770490549738237	6.0	0.13528471319353266	0.9514349793151742	0.7574584209859627	1.1191349845052412	0.6768248973298139	0.4578768021974946	0.2868716297612741	0.6262315567717733	0.45809194164551326	1.2496968374404511	1.4142135623730951	0.797109808749579	1.0	5.421778309415199	0.9036297182358665	0.4444444444444444	0.8406862373442828	0.7767223495583968	0.9037814015778236	0.8594139558552468	0.4601315458575562	0.3626592420854199	0.5604140950464352	0.6471272676597657	0.8417493998939637	0.9313639320575038	28.645915600077693	0.32154722320515977	0.5992203243653137	0.9444509435178544	1	0	1	3.0
340.0	276.0	26.0	0.29411764705882354	0.2647058823529412	6.0	4.852941176470588	3.0	0.0	0.3333333333333333	8.0	8.666666666666666	23.0	0.0	12.697435897435899	54.869102564102604	7.7592307692307685	11.354058974358974	12.0	7.793537801064561	43.28205128205128	88.20133564472762	2.25	1.1304347826086956	0.8846153846153846	4.510671108178233	430.83900226757373	115.29487179487175	0.6923076923076923	1.9611613513818404	0.25	6.333333333333333	0.2692307692307692	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.18761871185537926	6.0	0.22374431594656835	0.9635734502187538	0.8764072304633611	1.0507396699741465	0.8340859829580101	0.4680358719164592	0.3840448168042293	0.552026927028689	0.6956994269670297	1.106394954585735	1.3920379633196975	0.6349855298315147	0.9688848456616257	3.2372654643266077	0.934518043633623	0.6666666666666666	0.6361231304042	0.44802248009179485	0.7685164248337183	0.5829705984341612	0.2406079316679316	0.0940436250537876	0.35075775786528807	0.2681155952932792	0.6506332965306519	0.8466094874568589	2.56378826898262	-0.2942247253045106	0.7942247253045106	0.9941796276919168	0	0	0	2.0
1263.0	1050.0	115.0	0.27972027972027974	0.27972027972027974	6.0	5.104895104895105	9.0	0.0	0.2222222222222222	22.0	12.777777777777779	98.0	0.0	14.154589371980677	37.17164251207731	11.248985507246378	11.684712560386474	14.0	11.855464076750408	47.56038647342995	143.10533266994724	3.230769230769231	1.1734693877551021	0.8521739130434782	9.138547120755076	105.15122873345935	351.2460358056265	0.6695652173913044	4.10302115625738	0.4722222222222222	7.555555555555555	0.1826086956521739	4.0	3.0	0.0	0.0	0.0	6.0	17.0	1.0	1.0	0.0	0.0	55.0	4.0	11.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	4.0	4.0	3.0	1.0	0.0	0.0	0.0	11.0	0.0	7.0	3.0	0.2816509553601374	6.0	0.30151524329642815	0.9957305879556787	0.8205579833570453	1.1613395927293249	0.7065616194386425	0.5010675502311691	0.3366577020254905	0.6743548248203572	0.4992293220637569	1.32223196515794	1.4142135623730954	0.8845046104431163	1.0	6.966023499600124	0.9308740458471308	0.5	0.9060382295658653	0.8658479643981132	0.9417002725260057	0.9194517509011363	0.5773011825154695	0.49256826006360444	0.6547483989141407	0.7523015877251447	0.906270218917724	0.9623765070033966	-202.90637440947634	0.3732363008686555	0.57553419569257	0.9539277902886601	3	0	3	4.0
869.0	719.0	76.0	0.17647058823529413	0.3764705882352941	6.0	5.8	6.0	0.0	0.16666666666666666	10.0	12.666666666666666	58.0	0.0	17.171929824561403	24.778333333333364	12.95	12.159766666666666	15.0	13.023866798666859	54.7719298245614	71.53279836453547	2.4705882352941178	1.3103448275862069	0.7631578947368421	6.653056282246291	267.7685950413223	104.51023391812868	0.5394736842105263	3.555943874993707	0.4722222222222222	7.285714285714286	0.18421052631578946	0.0	3.0	2.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	1.0	38.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.13378947995923346	6.0	0.21606782657094686	0.9519266846584229	0.8075381947665933	1.0638946978786545	0.7590395895164986	0.4564373969857611	0.32605896800344425	0.565935964087157	0.5761410984533747	1.2486163512277397	1.414213562373095	0.7960847782065246	1.0	5.099912962333348	0.9015457597817709	0.5	0.8339437949150258	0.7802258859180469	0.8754530411002489	0.8912252848393527	0.4491589892997337	0.3694429313373254	0.5125564532541467	0.7207848598759917	0.8346101969966033	0.9533466191946569	-22.81106644861683	0.3038178100830123	0.5946270912992264	0.9227351623033321	2	0	2	3.0
662.0	543.0	59.0	0.32432432432432434	0.24324324324324326	1.0	4.702702702702703	7.0	0.0	0.14285714285714285	11.0	8.428571428571429	47.0	0.0	10.82905569007264	47.720677966101704	8.697142857142858	10.209980871670702	10.0	10.290406445055957	38.937046004842614	75.1384228815053	2.5	1.2553191489361701	0.7966101694915254	6.118878816098722	440.21415823914333	115.44209039548022	0.4915254237288136	2.6037782196164776	0.2777777777777778	6.285714285714286	0.1864406779661017	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	33.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.14402134554239177	6.0	0.18496901667688048	0.9695960764867596	0.8238879106475033	1.0563053416291963	0.7799713569343282	0.47282140474874007	0.33939564465555416	0.5578904873771866	0.608355317637977	1.227980269330914	1.3760326108922607	0.7685257631707044	0.946732873119486	4.953462004629199	0.9361163280754526	0.5714285714285714	0.8103497356456352	0.7502885214219519	0.8793569916255362	0.8532240359344905	0.415822260294037	0.3338236693320513	0.5138509444632842	0.6496507847829864	0.8116257563877778	0.9229764067576769	16.682764969474256	0.19778935494422045	0.6585797261630011	0.9038539610195545	2	0	2	2.0
408.0	337.0	34.0	0.2727272727272727	0.20454545454545456	6.0	4.818181818181818	4.0	0.0	0.25	8.0	8.5	35.0	0.0	9.282352941176471	51.40161764705883	8.201470588235296	9.166629411764706	11.0	9.516144504307135	34.970588235294116	-427.2193956469681	2.1	0.9714285714285714	1.0294117647058822	6.002450479987809	58.59375	-792.647058823532	0.8823529411764706	1.8864844365675972	0.3055555555555556	6.25	0.20588235294117646	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	0.12580310477205625	6.0	0.22523569933134713	1.03900577974916	0.9425924173400219	1.1633608552208123	0.810232193312979	0.544023248605324	0.4442402326134528	0.6767042397300498	0.6564762070807606	1.205547968592741	1.4142135623730951	0.7430224253393524	1.0	4.059609756587502	1.0149024391468755	0.75	0.74227703754768	0.6291913266386866	0.8331372659835725	0.755207277753787	0.33461801873248354	0.21334550307182965	0.43745435095880414	0.48769775087211503	0.7465030602780636	0.8960144873567364	-5.64349893700717	-0.043312311268870175	0.7391962126918348	0.9646238726948796	2	0	2	2.0
748.0	617.0	67.0	0.19230769230769232	0.23076923076923078	6.0	5.153846153846154	6.0	0.0	0.0	18.0	11.166666666666666	57.0	0.0	11.033830845771144	46.50381840796021	9.547089552238809	9.846486069651743	12.0	9.2995712137729	38.03233830845771	111.46361671355571	2.411764705882353	1.1754385964912282	0.8507462686567164	6.963658328309397	191.73553719008265	189.12089552238808	0.746268656716418	2.80989722019502	0.3333333333333333	5.571428571428571	0.19402985074626866	0.0	0.0	0.0	0.0	0.0	3.0	10.0	1.0	0.0	0.0	1.0	32.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.10083008186675282	6.0	0.1890408878503553	1.0236991047037491	0.9249097992219177	1.1021652858543511	0.8391752227116892	0.5266750848024632	0.4277290683483638	0.6073841586712019	0.7042150544132125	1.2478923800844177	1.4010743141261883	0.790310972002179	0.9815046168520848	5.268656385851223	0.9956824671724787	0.5714285714285714	0.8218552706566091	0.7409903761862897	0.8756540080180335	0.8462136521974665	0.43202940619544067	0.31904585707109934	0.5106959235816375	0.624727636033496	0.8230488470153496	0.9399247185292385	21.033731296007733	0.18701842287699766	0.6708163376231734	0.9467009000984167	1	0	1	3.0
255.0	211.0	22.0	0.36363636363636365	0.15151515151515152	1.0	4.212121212121212	2.0	0.0	0.0	21.0	11.0	20.0	0.0	11.672727272727274	72.61545454545457	5.863636363636363	15.665736363636366	12.0	8.841846274778883	33.72727272727273	101.78452941384668	11.0	1.1	0.9090909090909091	4.264014327112209	519.0311418685121	149.99999999999994	0.5454545454545454	2.7716093126229358	0.16666666666666666	3.111111111111111	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	14.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	1.0	2.0	0.06576028077643813	6.0	0.05890672043126813	0.931679139283248	0.8525570925142889	1.010801186052207	0.8434468659895845	0.4371431584302414	0.36342679799820854	0.5108595188622742	0.7114026157476514	1.0478360235412811	1.280149792057348	0.5645593539709061	0.8193917450522354	3.1360689411794667	0.9053051236935948	0.6666666666666666	0.6036261285282261	0.454405811941688	0.7144657257669788	0.636007852516485	0.21029936219303377	0.10273438593021	0.29519759085651465	0.3480190527033997	0.6134923818983173	0.8586729352758434	2.2063784152644894	-0.2664012613535342	0.7664012613535341	0.9422896762852414	0	0	0	1.0
776.0	635.0	65.0	0.28205128205128205	0.2692307692307692	6.0	5.0256410256410255	7.0	0.0	0.0	11.0	9.285714285714286	57.0	0.0	10.483516483516485	45.129999999999995	9.271428571428576	9.684302197802198	11.0	9.236282656511921	41.59340659340659	134.75526292696816	2.0476190476190474	1.1403508771929824	0.8769230769230769	7.0699798715848825	135.27945888216448	243.67499999999995	0.6461538461538462	2.4806946917841692	0.3333333333333333	6.625	0.24615384615384617	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	30.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	1.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	1.0	0.08450585016052584	6.0	0.16571787011393607	1.0104886180779205	0.862957689892486	1.1355063022774365	0.7599761341365421	0.5145111647122123	0.3723479872722879	0.6446872812558884	0.5775637244571233	1.2730126742665333	1.4142135623730951	0.8255798914365291	1.0	5.067832641953977	0.9577303469075472	0.5714285714285714	0.840646021095608	0.8082280977478701	0.8909704364375823	0.9071323409780625	0.4592966681678356	0.40898511490618095	0.5389969461078026	0.7587892990109475	0.8412133539986134	0.9441540589854861	21.886700738692845	0.2274784201144573	0.6328536797097872	0.9452864396250907	1	0	1	3.0
253.0	208.0	22.0	0.18518518518518517	0.2962962962962963	4.0	5.37037037037037	4.0	0.0	0.0	8.0	5.5	23.0	0.0	11.290909090909091	39.7434090909091	9.08227272727273	11.086572727272728	12.0	10.125756701596842	41.86363636363637	-213.39258331033884	1.25	0.9565217391304348	1.0454545454545454	4.90361647617904	68.02721088435374	-324.6136363636366	0.9090909090909091	2.1320071635561044	0.2222222222222222	5.0	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.04105105848058446	6.0	0.15282402119135038	1.2069642536604035	1.2069642536604035	1.2069642536604035	1.0	0.7283813548070073	0.7283813548070073	0.7283813548070073	1.0	1.2069642536604035	1.2069642536604035	0.7283813548070073	0.7283813548070073	3.4138104336521264	1.2069642536604035	1.0	0.6034821268302017	0.6034821268302017	0.6034821268302017	1.0	0.20262347501541256	0.20262347501541245	0.20262347501541267	0.9999999999999989	0.6034821268302017	1.0000000000000002	-1.4567627096140148	-1.0	1.0	1.0	1	0	1	1.0
256.0	203.0	21.0	0.24	0.08	4.0	4.2	3.0	0.0	0.0	21.0	7.0	21.0	0.0	4.704761904761905	74.84428571428573	4.559047619047622	13.006557142857146	5.0	3.1291	16.523809523809526	0.0	1.25	1.0	1.0	4.58257569495584	166.2049861495845	0.0	0.8095238095238095	2.400396792595916	0.2222222222222222	4.5	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	0.04524596388358111	6.0	0.07310388583698997	0.9511311929859292	0.9511311929859292	0.9511311929859292	1.0	0.45232527313541837	0.45232527313541837	0.45232527313541837	1.0	0.9511311929859292	0.9511311929859292	0.45232527313541837	0.45232527313541837	2.6902052654336055	0.9511311929859292	1.0	0.4755655964929646	0.4755655964929646	0.4755655964929646	1.0	0.12031973795458434	0.12031973795458428	0.1203197379545844	0.9999999999999991	0.47556559649296454	1.0	-0.9046505462708369	-1.0	1.0	1.0	0	0	0	1.0
1589.0	1304.0	149.0	0.2556818181818182	0.25	4.0	4.869318181818182	13.0	0.0	0.07692307692307693	22.0	11.461538461538462	121.0	0.0	11.832937532266392	45.30623644811564	9.787382550335575	11.835059421786267	11.0	11.661520659325951	40.991739803820344	122.77700678249298	1.8666666666666667	1.2314049586776858	0.8120805369127517	9.912706238280391	88.43638525564805	308.82262703739224	0.610738255033557	4.669621946958531	0.5	7.133333333333334	0.2080536912751678	1.0	1.0	0.0	0.0	0.0	6.0	28.0	0.0	1.0	0.0	3.0	58.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	6.0	1.0	6.0	4.0	1.0	0.0	0.0	22.0	0.0	6.0	1.0	0.15755375730625665	6.0	0.18875683718576608	0.9900718141130452	0.7430370316797932	1.220254270703804	0.6089198370526767	0.500403034397065	0.276052015223759	0.7445102425854365	0.37078336795625827	1.3315260251041197	1.4142135623730951	0.8964313824824444	1.0	7.294024243544538	0.8845303644691201	0.47058823529411764	0.9183262363010285	0.8835224498711185	0.9561424683445421	0.9240489562197176	0.6046522096803363	0.5248639740965666	0.693824701356114	0.7564792274917491	0.918531504462073	0.9606638496587349	410.48509447777235	0.38198373890615306	0.5730293447625949	0.948997670960585	20	40	60	4.0
168.0	136.0	15.0	0.25	0.1875	4.0	4.875	2.0	0.0	0.0	13.0	7.5	16.0	0.0	11.0	58.2225	7.001666666666669	10.3245	7.0	10.125756701596842	27.5	-112.2708993805295	0.6666666666666666	0.9375	1.0666666666666667	4.131182235954578	0.0	-136.53333333333336	1.0	1.5491933384829668	0.1388888888888889	4.666666666666667	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.04613676910751906	6.0	0.07232213115960162	1.4142135623730951	1.4142135623730951	1.4142135623730951	1.0	1.0	1.0	1.0	1.0	1.4142135623730951	1.4142135623730951	1.0	1.0	4.000000000000001	1.4142135623730951	1.0	0.7071067811865476	0.7071067811865476	0.7071067811865476	1.0	0.29289321881345254	0.29289321881345254	0.29289321881345254	1.0	0.7071067811865475	1.0	-2.0	-1.0	1.0	1.0	0	0	0	1.0
743.0	614.0	72.0	0.33695652173913043	0.1956521739130435	1.0	4.413043478260869	10.0	0.1	0.0	10.0	7.2	57.0	0.0	8.991111111111111	66.75200000000004	5.737444444444446	10.134175555555554	8.0	8.548686976883017	32.2	80.41009142699025	2.0	1.263157894736842	0.7916666666666666	6.717514421272202	325.4437869822485	138.3833333333333	0.5694444444444444	2.3570226039551585	0.3611111111111111	5.3	0.2222222222222222	0.0	4.0	2.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	30.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.07589231408266943	6.0	0.09554076847739432	0.9547477128778701	0.5044740701249586	1.1940634097127194	0.42248515951621896	0.481055857521977	0.1272470437142208	0.7128937132073829	0.17849371001144493	1.2732554580300253	1.4142135623730951	0.8314510601858606	1.0	4.903958414169896	0.8173264023616493	0.4444444444444444	0.8591800409582897	0.817833184269404	0.9078070999651188	0.9008887287848135	0.48918458231382445	0.42045477372668105	0.5724300353173886	0.7345085823345319	0.8596904146575662	0.9469967955643865	25.796103628561333	0.2839153253714253	0.6296935542114465	0.9374673575765613	3	0	3	2.0
865.0	703.0	81.0	0.30097087378640774	0.24271844660194175	1.0	4.815533980582524	7.0	0.0	0.14285714285714285	13.0	11.571428571428571	68.0	0.0	13.517460317460317	41.55666666666667	10.337671957671962	11.423158906525574	12.0	12.031772070788634	42.435626102292765	112.56948096764363	3.3333333333333335	1.1911764705882353	0.8395061728395061	7.555555555555555	166.28873771730915	226.15004748338075	0.6049382716049383	3.3333333333333335	0.3333333333333333	6.571428571428571	0.14814814814814814	0.0	0.0	0.0	0.0	0.0	2.0	14.0	0.0	0.0	0.0	0.0	48.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	11.0	2.0	0.19107797300924972	6.0	0.40204317531018857	1.0111953044884636	0.9014213984442222	1.0938055717418955	0.824114835151827	0.513833809100015	0.40628026878656887	0.5982053143868076	0.6791652615173235	1.2772494186432	1.4142135623730951	0.8269731684420591	1.0	6.1257078907754545	0.968559460785819	0.7	0.8617081804656579	0.7890120500764275	0.9170830624847912	0.8603496044716368	0.4943082476427496	0.37394259419419884	0.5899846072507164	0.6338175430317462	0.8627142351890649	0.9407154820323289	-56.24162403694477	0.27939741519898614	0.6304420666472249	0.9457233921002669	0	1	1	4.0
