numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
251.0	203.0	24.0	0.3448275862068966	0.2413793103448276	7.0	4.206896551724138	2.0	0.0	0.5	38.0	12.0	19.0	0.0	4.800000000000001	57.18000000000001	8.265	12.784616666666667	8.0	3.1291	41.16666666666667	44.803907593508754	3.0	1.263157894736842	0.7916666666666666	3.878358759406699	934.2560553633218	43.62083333333332	0.5	1.4288690166235207	0.2222222222222222	5.2	0.20833333333333334	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	11.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.10697007763975852	4.5	0.034140366823685764	0.9070577440857074	0.7405649117263939	1.0735505764450208	0.6898276876518636	0.4252368071664395	0.2742181942401608	0.5762554200927182	0.47586223865111704	1.0055299625231129	1.202474399397924	0.5244819849788595	0.7229723406036991	2.949890833148921	0.8515601332992695	0.6666666666666666	0.5820780292953839	0.4661842478062508	0.7186773850704539	0.6486697056156143	0.1935600807577622	0.11151621078525842	0.29700394754693604	0.37547046665982553	0.5913160378787076	0.8227836998387521	1.9120157936561757	-0.33414874204363393	0.8341487420436339	0.8184979964300789	2.0
765.0	624.0	74.0	0.3838383838383838	0.21212121212121213	1.0	4.292929292929293	9.0	0.0	0.1111111111111111	14.0	8.222222222222221	67.0	0.0	9.775375375375376	57.87052552552555	7.230180180180181	11.299187087087088	9.0	9.994966539143718	36.6006006006006	188.56344076991988	1.2333333333333334	1.1044776119402986	0.9054054054054054	7.788591795835892	104.0582726326743	428.9681467181465	0.7027027027027027	3.371181523570759	0.3611111111111111	4.777777777777778	0.3108108108108108	0.0	0.0	0.0	0.0	0.0	2.0	16.0	0.0	1.0	0.0	0.0	26.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	3.0	3.0	1.0	3.0	0.0	0.0	0.0	5.0	0.0	5.0	1.0	0.14093846805549648	4.8	0.0675418624843491	1.066143372400901	0.8852844152874837	1.222065421206579	0.7244165491675707	0.5744873977433332	0.39186424797545094	0.7467219468544066	0.5247793367078514	1.3228990352766945	1.4142135623730951	0.8852083980880394	1.0	6.362508843096583	1.0060009788574042	0.5	0.8922471662710223	0.8469940805057959	0.9318151907984865	0.9089721748150446	0.5490981905993674	0.4611759598449908	0.6284857535132851	0.7337890433744612	0.8925735590298625	0.9578868941436796	-88.49275570480204	0.24721900174084474	0.6876289635298688	0.9729204156380832	3.0
503.0	412.0	51.0	0.26666666666666666	0.3	4.0	4.833333333333333	6.0	0.0	0.0	16.0	8.5	44.0	0.0	10.458823529411767	62.1839705882353	6.697549019607845	8.39260980392157	9.0	8.344100000000001	43.794117647058826	106.66578193280569	1.3333333333333333	1.1590909090909092	0.8627450980392157	6.161232369723243	202.26055919095774	162.68907563025218	0.6470588235294118	1.5403080924308108	0.3055555555555556	4.5	0.27450980392156865	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	4.0	17.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	3.0	0.10378142734212456	4.8	0.047967266579437895	1.0684821463005523	0.9730802278173682	1.2077453465654915	0.8056998361323032	0.5751646289082015	0.4734425648845506	0.7293244110752994	0.6491522259436203	1.255463926920467	1.4142135623730951	0.7990928179631961	1.0	5.019885719137477	1.0246798815809173	0.5	0.8155391167900277	0.7589224483971052	0.8436248193101638	0.8995971088400172	0.4219953993574072	0.34418685003535887	0.4616076741292693	0.745626360490212	0.8160335052165424	0.9672943310082046	-15.986376673039459	0.07403278529616013	0.754221675170656	0.9459719766518286	3.0
397.0	329.0	40.0	0.2826086956521739	0.34782608695652173	1.0	5.282608695652174	3.0	0.0	0.0	21.0	13.333333333333334	38.0	0.0	14.333333333333336	26.21666666666667	12.915000000000003	15.350833333333334	14.0	11.855464076750408	53.333333333333336	267.134748144896	2.090909090909091	1.0526315789473684	0.95	6.00832755431992	173.01038062283737	415.14999999999964	0.725	3.478505426185217	0.3611111111111111	5.25	0.2	1.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	17.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	1.0	0.1535330141363614	4.8	0.07799377417245701	1.0814610003465825	0.9795230177451238	1.2182330185729302	0.8040522648881759	0.5898308388527288	0.47973267114625706	0.7420458437706567	0.6465000446718053	1.2271937238402664	1.3947551096457609	0.7663691455746756	0.972670907941479	4.223906018784872	1.055976504696218	0.75	0.7536407832983312	0.6513199570711387	0.8762720616004214	0.7432850887446637	0.3479086407419638	0.23246532857082391	0.4959522116459948	0.4687252584262193	0.7581403954288458	0.8651883686034447	-6.3294293866485205	-0.10729817101582136	0.7831922065391439	0.9719830979003592	1.0
1041.0	856.0	101.0	0.3170731707317073	0.3252032520325203	7.0	4.894308943089431	10.0	0.0	0.2	11.0	10.1	85.0	0.0	9.584554455445545	39.94785643564359	10.196524752475248	11.172608514851486	11.0	10.577609850970193	49.703960396039605	125.78987697350094	2.576923076923077	1.188235294117647	0.8415841584158416	8.457816116784908	164.0625	274.96132425742564	0.6732673267326733	3.582133884755961	0.4722222222222222	6.181818181818182	0.19801980198019803	1.0	1.0	0.0	0.0	1.0	1.0	16.0	0.0	0.0	0.0	1.0	46.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	10.0	2.0	4.0	1.0	0.0	0.0	0.0	9.0	0.0	3.0	3.0	0.08410548713151707	4.8	0.054974100029486966	1.050975786667835	0.9460955976588041	1.199471286828533	0.7887605214463549	0.5550057638230904	0.44754843995468474	0.7193656839630485	0.6221431601923256	1.3162298073170617	1.4142135623730954	0.8747486284686796	1.0	7.002440517443975	1.0107152294326553	0.5833333333333334	0.8949675234290076	0.8406786243196439	0.9414580265574419	0.8929539083050676	0.5548628407216748	0.4480279494312531	0.649766517688106	0.6895214469119672	0.895462399785509	0.9511442619060548	-156.86998559913633	0.2886408427313943	0.6428218093449769	0.9484716885925424	3.0
185.0	150.0	16.0	0.23529411764705882	0.35294117647058826	7.0	5.0	1.0	0.0	1.0	36.0	16.0	15.0	0.0	8.9	53.120000000000005	9.825	14.29885	12.0	8.841846274778883	53.5	120.49198452399162	2.6	1.0666666666666667	0.9375	3.75	408.1632653061224	119.53125	0.8125	2.0	0.19444444444444445	8.0	0.3125	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.10285423556291311	4.5	0.0489432129098023	1.2896756013534578	1.2896756013534578	1.2896756013534578	1.0	0.8316315783632016	0.8316315783632016	0.8316315783632016	1.0	1.2896756013534578	1.2896756013534578	0.8316315783632016	0.8316315783632016	3.647753452991475	1.2896756013534578	1.0	0.6448378006767289	0.6448378006767289	0.6448378006767289	1.0	0.23568055708467084	0.23568055708467084	0.23568055708467084	1.0	0.6448378006767289	1.0	-1.663263156726403	-1.0	1.0	1.0	1.0
196.0	161.0	22.0	0.3333333333333333	0.2222222222222222	1.0	4.333333333333333	2.0	0.0	0.0	13.0	11.0	23.0	0.0	9.854545454545454	72.61545454545457	5.863636363636363	9.923918181818184	9.0	8.841846274778883	38.272727272727266	-213.39258331033884	3.5	0.9565217391304348	1.0454545454545454	4.90361647617904	68.02721088435374	-324.6136363636366	0.9090909090909091	1.4924050144892729	0.2777777777777778	6.5	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	11.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0503097086071463	4.5	0.0477288932809928	1.0025774642380942	0.8561245562265458	1.1490303722496427	0.7450843571265852	0.5133050130315631	0.36647462788705	0.6601353981760761	0.5551506992347367	1.139789496949761	1.4142135623730951	0.6755366753543753	1.0	3.3039209614397547	0.9537598282342449	0.6666666666666666	0.6575548219117371	0.48378600690026224	0.8101846385533366	0.5971305599722418	0.25862140816556056	0.11273853167066739	0.3975796727064854	0.28356211197421305	0.671087016391752	0.8283136762381019	2.7823608645991103	-0.2807643630415152	0.7807643630415152	0.88491029883906	1.0
578.0	477.0	57.0	0.3142857142857143	0.2857142857142857	4.0	4.7	5.0	0.0	0.2	14.0	11.4	53.0	0.0	12.981052631578947	58.716631578947386	7.9016140350877215	11.681413684210527	11.0	10.355215969177355	46.48771929824561	226.67753694906395	2.2142857142857144	1.0754716981132075	0.9298245614035088	7.020021492444732	153.91579900407424	431.2061403508772	0.6842105263157895	3.0464244212496006	0.3055555555555556	5.285714285714286	0.21052631578947367	0.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	3.0	24.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	0.10390759481974424	4.8	0.06480754014278294	1.0350626727642454	0.9497026849062886	1.1380085513401086	0.8345303590099805	0.5384387335914157	0.45096759485910654	0.6475317314616065	0.6964409201093265	1.2808734333867837	1.4142135623730951	0.8334223981096488	1.0	5.313258435492871	1.004111462266447	0.7142857142857143	0.8441288879103174	0.7825000893363822	0.9017500445159136	0.8677571951287806	0.46554893163410743	0.3700718414458982	0.5579718802531028	0.6632446088108045	0.8451994176066119	0.9372879133710941	24.505223188346204	0.17346478607176483	0.6967162546613732	0.9614815183083404	2.0
683.0	559.0	69.0	0.23376623376623376	0.2597402597402597	5.0	4.896103896103896	3.0	0.0	0.6666666666666666	16.0	23.0	60.0	0.0	14.997101449275362	36.35956521739132	13.901739130434787	11.642517391304349	16.0	14.06817628641468	51.98550724637681	130.378410535244	1.8571428571428572	1.15	0.8695652173913043	7.223151185146152	141.58202523853492	223.1884057971014	0.7101449275362319	3.00964632714423	0.3888888888888889	6.8	0.21739130434782608	0.0	1.0	0.0	0.0	0.0	2.0	10.0	1.0	1.0	0.0	3.0	28.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.07003958527474147	4.8	0.040136842140138046	1.0635321902830686	0.7907861999146676	1.1935538851373622	0.6625475479254618	0.5726702762890976	0.3126714069877401	0.7122854383632458	0.4389692532620418	1.3002387709282348	1.4142135623730951	0.8569191748767648	1.0	5.731747499635004	1.0132393812602374	0.25	0.8652508829774921	0.7911136772165539	0.9172906598446091	0.8624460183106739	0.4998043163092759	0.37590937700917315	0.5913863507092741	0.6356409419296362	0.865912396271799	0.9439891129148599	-39.054346971676665	0.18539542031079287	0.7200257884513412	0.9566911858482006	1.0
105.0	84.0	10.0	0.4166666666666667	0.4166666666666667	7.0	4.5	1.0	0.0	0.0	22.0	10.0	11.0	0.0	4.0	69.78500000000001	6.010000000000002	13.6065	9.0	3.1291	60.0	-54.46842224632856	4.5	0.9090909090909091	1.1	3.478505426185217	370.3703703703703	-72.59999999999995	0.8	1.5811388300841895	0.08333333333333333	6.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.03947388635127857	4.8	0.030740531639979862	1.4142135623730951	1.4142135623730951	1.4142135623730951	1.0	1.0	1.0	1.0	1.0	1.4142135623730951	1.4142135623730951	1.0	1.0	4.000000000000001	1.4142135623730951	1.0	0.7071067811865476	0.7071067811865476	0.7071067811865476	1.0	0.2928932188134524	0.2928932188134523	0.29289321881345254	0.9999999999999992	0.7071067811865476	1.0	-2.0	-1.0	1.0	1.0	2.0
407.0	322.0	33.0	0.2777777777777778	0.19444444444444445	5.0	4.638888888888889	3.0	0.0	0.6666666666666666	33.0	11.0	30.0	0.0	8.036363636363637	62.36090909090913	7.293939393939393	10.88088787878788	8.0	7.793537801064561	32.21212121212121	130.01176448509787	2.0	1.1	0.9090909090909091	5.222329678670935	216.83673469387756	163.63636363636357	0.7272727272727273	2.088931871468374	0.25	4.285714285714286	0.30303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.07547861029918947	4.5	0.03616765224081302	1.0815390003591674	0.9169345991055006	1.2461434016128343	0.7358178825316157	0.5984106091049927	0.42038452951838234	0.776436688691603	0.5414279562533103	1.1840413033159	1.3890459092293654	0.7205151623944674	0.9647242689734169	3.556492207231461	1.0266708666079452	0.6666666666666666	0.6846720063119062	0.5635045434987004	0.8248821310832042	0.6831334105379727	0.2791279181410281	0.16620492171093215	0.41790918989459325	0.3977058311468408	0.6930681363302686	0.8402026304293411	3.174336611781005	-0.3042644596271904	0.8042644596271903	0.9399472635846312	1.0
164.0	134.0	18.0	0.36363636363636365	0.09090909090909091	6.0	4.318181818181818	2.0	0.0	0.0	15.0	9.0	20.0	0.0	8.044444444444444	61.400000000000034	6.9311111111111146	9.346233333333334	7.0	7.168621630094336	20.11111111111111	-77.83789770112891	1.8333333333333333	0.9	1.1111111111111112	4.714045207910317	103.80622837370241	-122.22222222222219	0.8888888888888888	1.4142135623730951	0.2222222222222222	5.0	0.2777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.13735116334729067	4.8	0.044252318575577404	1.0486414999159726	1.0486414999159726	1.0486414999159726	1.0	0.5498244976730101	0.5498244976730101	0.5498244976730101	1.0	1.0486414999159726	1.0486414999159726	0.5498244976730101	0.5498244976730101	2.9660060624968665	1.0486414999159726	1.0	0.5243207499579863	0.5243207499579863	0.5243207499579863	1.0	0.1484791540053203	0.1484791540053203	0.1484791540053203	1.0	0.5243207499579863	1.0	-1.0996489953460207	-1.0	1.0	1.0	1.0
677.0	551.0	58.0	0.2727272727272727	0.3333333333333333	5.0	5.0606060606060606	8.0	0.0	0.0	16.0	7.25	55.0	0.0	11.865517241379312	50.69693965517246	7.989224137931036	12.163341379310346	9.0	10.686352973137792	45.18103448275862	312.4617436311843	1.1923076923076923	1.0545454545454545	0.9482758620689655	7.221853807284741	48.010973936899866	573.7068965517242	0.8793103448275862	3.545273687212509	0.3611111111111111	5.888888888888889	0.3448275862068966	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	20.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	6.0	4.0	3.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.04945762747442947	4.8	0.07973339553280251	1.0581434206586207	0.9938241548750698	1.2092069846249902	0.8218809248635652	0.5628675716123015	0.4938432254065732	0.7310907658329306	0.6754882546545891	1.2833101615771672	1.4142135623730951	0.8373170552430854	1.0	4.9841139492289255	1.017377999624901	0.5	0.8342209542780573	0.7767667504515731	0.8890568408099675	0.8736975126853604	0.4502402458369395	0.36438671856375504	0.5345114686636161	0.6817191770922962	0.835322819455192	0.9395606457447405	-17.67432022378405	0.14787163332358727	0.6889053130648481	0.9757937959823783	2.0
828.0	665.0	84.0	0.3723404255319149	0.1702127659574468	5.0	4.276595744680851	8.0	0.125	0.25	10.0	10.5	63.0	0.0	7.533333333333333	72.29892857142859	5.7835714285714275	10.548490476190477	6.0	6.6274283507984215	29.547619047619047	70.4346605838871	2.5	1.3333333333333333	0.75	6.87386354243376	277.77777777777777	105.75	0.5476190476190477	2.727723627949905	0.3333333333333333	5.454545454545454	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	1.0	35.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	7.0	1.0	4.0	2.0	0.0	0.0	0.0	8.0	0.0	2.0	2.0	0.08988976036656382	4.8	0.06161155892561279	1.060541568491204	0.9725153354861847	1.1406902256176952	0.8525674312318736	0.5635398038701206	0.472893038877903	0.6505870954098742	0.7268712247973151	1.294908852294639	1.4142135623730951	0.8482468876494573	1.0	6.253896313461246	1.042316052243541	0.5555555555555556	0.866639169448353	0.7803493463493444	0.9726938018618471	0.8022559050501469	0.5040133403670863	0.35778750112204494	0.6977040324277081	0.5128069847569883	0.8683301408255873	0.8927065631172978	57.052129685640345	0.2017838983024272	0.6770863412919822	0.9784633551892199	2.0
160.0	132.0	15.0	0.4	0.35	1.0	4.65	4.0	0.25	0.0	10.0	3.75	17.0	0.0	9.5	62.02875	5.539166666666667	14.349166666666669	9.0	7.168621630094336	50.416666666666664	-57.22711270147819	1.3333333333333333	0.8823529411764706	1.1333333333333333	4.389381125701739	0.0	-96.33333333333334	1.0	2.581988897471611	0.19444444444444445	3.5	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.09744770122005093	3.9	-0.0007107326449823786	1.2021678510289306	1.2021678510289306	1.2021678510289306	1.0	0.7226037710237585	0.7226037710237585	0.7226037710237585	1.0	1.2021678510289306	1.2021678510289306	0.7226037710237585	0.7226037710237585	3.4002441583480647	1.2021678510289306	1.0	0.6010839255144653	0.6010839255144653	0.6010839255144653	1.0	0.20081409266171318	0.20081409266171313	0.20081409266171324	0.9999999999999994	0.6010839255144653	1.0000000000000002	-1.4452075420475172	-1.0	1.0	1.0	0.0
950.0	791.0	88.0	0.2	0.3333333333333333	5.0	5.571428571428571	7.0	0.0	0.14285714285714285	21.0	12.571428571428571	73.0	0.0	16.84675324675325	18.145454545454584	13.851493506493508	10.719588311688312	16.0	13.707050652182112	52.34415584415584	109.49453093404207	2.1363636363636362	1.2054794520547945	0.8295454545454546	7.781826146979781	164.35986159169548	211.94886363636374	0.6136363636363636	3.198010745334156	0.3611111111111111	7.125	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	2.0	24.0	1.0	0.0	0.0	2.0	36.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	2.0	3.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.15269825817230231	4.8	0.04443364091563151	1.04881375690125	0.9216553830540826	1.1632249119742963	0.7923277549909009	0.5532771500691411	0.4247243225562839	0.6765460979188049	0.627783271328921	1.3055078049615838	1.4142135623730951	0.8618485315498273	1.0	6.371209982514959	1.0073767497974413	0.4	0.8802236258379267	0.8366199762263383	0.9246160623196396	0.9048295939478488	0.5263584460742962	0.44641329224836634	0.6100200079112698	0.73180106629109	0.880717706416105	0.9525226116087536	-78.66987944941629	0.23955613603600254	0.6578965777125048	0.9464358290131584	2.0
736.0	608.0	83.0	0.36363636363636365	0.24242424242424243	1.0	4.5353535353535355	9.0	0.0	0.0	13.0	9.222222222222221	63.0	0.0	8.02623828647925	56.81420348058904	7.625943775100403	13.605970414993308	8.0	8.515128840125781	38.13788487282463	73.00953481684462	2.16	1.3174603174603174	0.7590361445783133	6.915148379350492	313.8888888888889	118.3527108433735	0.5783132530120482	3.6222205796597815	0.3333333333333333	4.9	0.24096385542168675	0.0	2.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	1.0	39.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	8.0	1.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	2.0	0.25645961059142375	4.8	0.09133332484094422	1.0294387792879758	0.776723441662985	1.168658112827666	0.664628459886902	0.5379080499338695	0.30164965241439645	0.6828808923389611	0.4417309896916355	1.2914825537820558	1.4051775606231127	0.8452954497524786	0.9872619884393611	6.0868018715323045	0.9624078790108843	0.4	0.8717858391299489	0.8287894438533772	0.9109003780570015	0.9098573936495983	0.5108843743829387	0.4353664818179216	0.581392849633695	0.7488335676852976	0.8722189546078615	0.9575349573005454	-63.63346711624735	0.23746728382653046	0.6909323067629908	0.9529251310947316	3.0
281.0	229.0	29.0	0.1935483870967742	0.25806451612903225	5.0	5.096774193548387	3.0	0.0	0.0	20.0	9.666666666666666	26.0	0.0	9.383908045977012	54.07850574712646	8.117931034482758	10.105277011494252	9.0	9.725611199111238	37.25287356321839	105.50944279583354	3.1666666666666665	1.1153846153846154	0.896551724137931	4.828078792603349	191.99999999999997	120.43678160919542	0.7241379310344828	1.8569533817705188	0.25	7.0	0.1724137931034483	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0776087016535523	4.8	0.03999515332704008	1.0466292208163217	0.8309812900599343	1.2622771515727091	0.6583192043241769	0.5709683779530461	0.3452649522148362	0.7966718036912559	0.4333841747820173	1.134607100113814	1.3105628587087987	0.6669080864065271	0.8587875033134891	3.376621192535417	0.9747465772308592	0.6666666666666666	0.6576563442836876	0.5627484159607886	0.8118091814370412	0.6932028225704809	0.25475198151064155	0.1689284649781152	0.39861600449888634	0.4237874622984114	0.6667873656104206	0.8213597244984259	2.749373980369631	-0.37624560481509667	0.8762456048150966	0.8693150529047332	1.0
96.0	81.0	9.0	0.1	0.3	4.0	5.6	1.0	0.0	0.0	16.0	9.0	10.0	0.0	12.488888888888889	37.900000000000034	10.208888888888893	12.855122222222224	12.0	11.20814326018867	42.33333333333333	-44.71407063680919	1.0	0.9	1.1111111111111112	3.3333333333333335	0.0	-55.555555555555536	1.0	1.6666666666666667	0.19444444444444445	5.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.08821118613053702	2.1	-0.00790252184843692	0.9999999999999999	0.9999999999999999	0.9999999999999999	1.0					0.9999999999999999	0.9999999999999999			2.82842712474619	0.9999999999999999	1.0	0.49999999999999994	0.49999999999999994	0.49999999999999994	1.0		0.0	0.0		0.5	1.0000000000000002	-0.9999999999999998	-1.0	1.0	1.0	1.0
797.0	660.0	77.0	0.25263157894736843	0.35789473684210527	7.0	5.11578947368421	9.0	0.1111111111111111	0.1111111111111111	9.0	8.555555555555555	64.0	0.0	11.733910533910535	45.43163059163058	9.047965367965368	11.853323088023087	12.0	9.725611199111238	52.711399711399714	104.19232424324693	2.526315789473684	1.203125	0.8311688311688312	7.293476893416829	153.4859521331946	194.36563436563446	0.6623376623376623	3.418817293789138	0.3611111111111111	6.222222222222222	0.19480519480519481	0.0	0.0	1.0	0.0	0.0	3.0	14.0	1.0	0.0	0.0	0.0	38.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	5.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.1286345052884833	4.5	0.06817517124234282	1.067537538081664	0.8162142742347384	1.2816188806627697	0.6368619302897953	0.5818336583228584	0.3331028707322702	0.8212734776356458	0.4055931182524437	1.3038421701101508	1.4142135623730951	0.8614312450699431	1.0	5.7427396326896565	0.9571232721149427	0.4444444444444444	0.8746691728628604	0.8379612417799405	0.935177647871508	0.896044985342801	0.5159717593821553	0.4503375522975537	0.62840380534621	0.7166372139478797	0.8750523768806036	0.9357071128381315	53.81496596530209	0.2178326304801634	0.6891111988631402	0.9472083017807051	2.0
