6002	3	"The cyclist had a very hard time geting to Yosemite National Park. This is because the sun was out, and it was in the middle of June. I was so hot out the cyclist became dehydrated faster than he would have on a cooler day. When the pumped the handle of the old rusted water pump, he said the water felt, "somewhere in the neighborhood of two hundred degrees. The cyclist also had to deal with a lot of ""short rolling hills"", which was much more difficult to bike on than flat roads. On top of everything else the roads were in very bad condition, so you had to watch for rocks in the road."	2	2	2
6003	3	The cyclist in the story is at first confident in accepting the old men's help, and doesn't seem to suspect anything is wrong when he first starts out. The way the men directed him seem all going for his water supply is all in store, and the first land mark, a ghost town now, is exactly where it is supposed to be. The next "town" he hits doesn't have anything that could replenish his diminishing water supply and he starts to feel troubled. However he was told the next town wasn't further, so he pressed on. Then the scenery makes a drastic change, the flat roads becoming hills, the sun beating hotter- it really look like a desert after tumbleweeds even go past! The cyclist continues on, despite being very dehydrated. The next thing to come along is an old juice building that almost seems to mark him on how he has no water. He keeps on, however, and at last sees a shop where he can get water. The canging scenery sends the cyclist from confidence to worry, to hopelessness and lastly, relief.	3	3	3
6004	3	Well I would put it like this is that the weather had everything to do with it because the not weather make you tired and upset and easy to angre so now it make you upset and and then stress.	1	1	1
6005	3	The features of the setting affect the cyclist in two way. This ways are pysical and mental. The pysical ways that features affect cyclist is the terrain. If the roads are long and wiredy, this could wear the cyclist out. They could also become physically tired if the incline of the hill is to steep. When it's you against gravity, it can be egausting. The temperature can also be a crusal factor in a cyclist pysical ability. Nobody want to feel like their in a sauna when they are bike riding. The cyclist and also be attracted mentally. If the terrain looks deserted or anything like a desert the byciclist instintaniously thinks "dehydration" and "death." If some people see dead animals or bones they would think they could die. If they see vulture circling them they would get afraid and think death, but the worse thing of all is that knowing all of these things are in the same place at the same time. This is how setting affects cyclists	3	2	3
6006	3	The settings of the story were grveling. While the cyclist was riding along, the sun was beginning to beat down on him. The cyclist began to sweat due to the heat and thus he drank just about all of his water. Now the cyclist was experiencing major heat, sweat, and dehydration. The California desert is a grveling place to be, especially in June. Luckily, the cyclist did come up to a camp and found fresh food and water, before he would eventually continue his way to Yosemite National Park	2	2	2
6007	3	As the cyclist is travelling to Yosemite National Park, he comes across many features in the area that affects him. First, he takes directions from some old guys who don't know anything about the changes in maps because they never leave their porch. At first, it affects him in a positive way, because he thought he had a good shortcut to Yosemite. However, the affect later came negative because it turned out to be a shortcut that never existed. Another feature that affected him wasted the setting which was a desert-like area. The heat made it harder for him to ride his bike, and he also drank a lot of his water. This later resulted in him becoming dehydrated. A positive affect was when he found the bait shop, where he rehydrated himself and got some new directions.	2	3	3
6008	3	The features of this setting affect the cyclist in many ways. The setting is a dessert so by common knowledge you know that it is going to be hot and dry. Because it is hot the cyclist needs more water because he is getting dehydrated. And when he is on his low of water because it is dry into mouth gets drys. @CAPS2 because he is in the dessert he sees wild sometime dangerous animals, in the story he sees a ridiculously @CAPS1 diamondbrock snake, which I believe are venomous, @CAPS2 ‘because ‘ of the extreme heat of the dessert he realizes that he had ??? chance of dropping from heatstroke. @CAPS2 the writer said that the dessert had short rolling hills and rough road ahead ??? would leave worn the cyclist out. Because of this terrain the cyclist way affects.	1	1	1
6010	3	The features of the setting affect the cyclist in many different ways. One example is the hot sun that was beating down on him made him very thirsty. Another feature is the rough road that wore the cyclist out and made him tired. My last example is the old juice factory with the picture of a refreshing cup of juice on it made the cyclist feel like giving up because he thought he would die of dehydration. These are my reasons as to why the features of the setting affect the cyclist in many different ways.   	1	1	1
6011	3	In the essay the mshan writes of rough rodes timit the cyclist's had to overcome to reach @CAPS1 gole.	1	1	1
6012	3	Understanding, realitic, mode-all are reason's how setting affects the setting. If a book has a good setting then the book might be pretty good. When you have a setting it's more understable of what they are trying today. And if you have a good setting it makes it more realitic So when you read it you wont be thrown off, the mode of the story sets it all off, because usually books have there ups and downs. That's why they chase the mode.  	0	0	0
6013	3	The setting of the story affected the cyclist by making him dehydrated which could lead to a heatstroke. "I could drop from a heatstroke" this shows that it was hot out and he was feeling bad if he could have dropped from a heatstroke.	1	1	1
6014	3	"The terrain during the cyclist's journey greatly affects him. For example, the first terrain that he experienced was not very hilly, but rather flat and soothing. The author stated, "I rode into the morning with strong legs and a smile on my face." This shows that he was energized and happy. However, the reader can predict that the journey will not remain this joyful, because the cyclist is basically in the desert during the summer, in which it is extremely hot. Then, the cyclist experiences hilly terrain that sucked the life from his body, especially because he had no water left. The cyclist said, "sometimes life can feel so cruel"", emphasizing that the cyclist mood had changed from enthusiastic to tired and forlorn.  This change of mood from the terrain can be connected to real life, as obstacles are include, in which the person must persevere and be strong to overcome, in which the cyclist finally did. "	3	2	3
6015	3	The features in the story great effect the cyclist. One feature of the setting that effects the cyclist is the heat. At first, the story says that the pine trees cooled the cyclist, but eventually the forest turned into a desert, and the heat poured down on him, make it hard to cycle. Another feature that effected the cyclist was the lack of water. As he moved away from his beginning point, the cyclist was drinking lots of water. But when he needed to refill, the water was brown and hot, so the cyclist didn't take any. The lack of water plus the heat formed one giant obstacle that potentialy could have killed him, but through great determination the cyclist got through this troubling time.	2	2	2
6016	3	The narrator in this story goes through a tough journey insisting of hope, challenge physical pain, despair, and relief. All of these are further developed by the settings where they take place, For example after taking advice from old men at a campsite, he is on his way through the deserts of California. If he had been almost anywhere else, his journey could have been much better. He could have gotten more reliable advice, or had been in a place where the towns were not miles and miles apart. Also, at one point he reaches a snake on the road. This could symbolize a decision, which was to go and how it will affect the outcome of his trip, or perhaps the decisions he had already made. To take advice from strangers and better yet he should use it. The irony continues as he becomes dehydrated and the flat land turns hilly. If that weren't to happen he could have been more successful and healthy on his trip. The setting in this men's story are necessary for if to have plot line and have the humour it possesses. If he were in the city, for example, he would not get lost and stranded, and therefore would have no story.	3	2	3
6017	3	The setting in the story changes many times. It starts in an area with rivers and pine trees. Then the cyclist arrives ant a town. After that he is pounded by the hot sun and along hilly road. With not much water left the cyclist uses all the energy he had to get to a town where he could get something to drink. The setting was what made the cyclists journey a hard one.	1	1	1
6018	3	The features of the settings affect in the story "Do Not Exceed posted speed Limit" it is the morning and everyone is still sleep and he wakes in the morning for something to do when he pull up to the first plase he thinks that they are all old and crazy and he thinking that the places needs fixing because the houses are falling apart. Then..leaves and see these wide bunch of hills. inconclusion I would never do all the riding he did.  	1	2	2
6019	3	The setting effects the cyclist because he is in the desert with no water and doesnt know where he is going. The old men on the porch gave him wrong directions now he is lost in the desert. The cyclist find the will power to keep on moving and he finds help along the way. He finds another old man there that offer him directions but he says he has a map	1	1	1
6020	3	The setting in the story discouraged the biker very much. As he follows the advice of the elderly men and starts off his journey he notices that there is, "no one in sight, not a building, car, or structure of any kind." He uses tone words to describe how had things are when he says, "The water bottle contained only a few tantalizing sips." He describes in exhaust how hard his journey is getting. He describes the intense heat inthe desert of California, pedaling up, " one long, crippling hill." The terrain did not make his rideeasy at all. The factor of weather, rolling hills, and the shortage of water take a tall on him. If he were on flat terrain on a cool day then he would have been first fine.	2	2	2
6021	3	The features of the setting affect the cyclist alot. The hot sun beating down on him makes him sweat and makes him thirsty. The bumpy roods and hills make him work harder. The abandoned places make him lose hope. If faced with these obstacles I would have been affected in the same way. As I believe any human would be.	1	2	2
6022	3	The features of the setting affect the cyclist.The features of the setting, or nature, affect the cyclist because they are wearing her out. The cyclist is going to the city of of yosemite but some guys gave her a short cut. Through this shortcut are hills and heat and lack of water. @CAPS1 describes this by saying, "I wiped the sweat from my eyes to make sure it wasn't a mirage, and tried not to get too excited." @CAPS1 is excited that there is a building that @CAPS1 might get some water from. Also, @CAPS1 wiped the sweat from her eyes meaning it is hot outside and @CAPS1 is sweating and losing water. Therefore, the features of the setting affect the cyclist.	2	2	2
6023	3	The three most important features of the setting that effect the cyclist are the ground he is traveling, the towns he passes, and the availability of water. The ground the cyclist is riding over is important because the rougher the terrain, and the more hills there are, the more energy he must use, and the less distance he can travel. @PERSON1 is riding fine until he must travel the rolling hills which consume his energy, ehausts his water, and causes dividing hope. As he approaches towns, his hope increases but soon fades due to the realization that the town will be unable of giving him relief. When he pumps out water that tastes like "battery acid," his hope once again diminishes. As he sees the bait and tackle shop, he knows he can make it there and that when he gets there he can recover. These three features are what effects the cyclist the most.	2	2	2
6024	3	In the story of "rough road ahead :do not exceed posted limit" the setting affected the cyclist. In the middle of the desert during the summer the cyclist was low on water. The old men gave him the wrong directions, so mainly it is the old guys thought he dies. The cyclist survives but the heat and the season he was riding he'll probably bring another water botlle nextime	1	1	1
6025	3	Some of the features of the setting affect the cyclist like the road was bad it had bumps all over that made it much harder and it also took up a lot of strength. Also the neighborhood of two hundre degrees after that become to a road with arore bunch of hills	1	1	1
6026	3	"In the story many different settings affected the author in many different ways. In the very beginning of his journey he came across a ghost town. He reacted to the features of this setting with humor and hope. "I chuckled, checked my water supply, and moved on."" He still has hope that he would end up safe and in the right place. The next setting was an abandoned shed with a water pump and a fork in the rode. He grew worried when he saw that no near town was still in sight. "This sight was troubling" when the features of the next setting caught his eye he was desperate and devastated. "At some point, tumble weed crossed my path and a ridiculously large snake" He was on rough terrain in the middle of the desert with little water, when he reached the abandoned @CAPS1's factory all his hope was lost and when he was planning his death. "I was going to die and the birds would pick me clean."" @CAPS2, when he reached the fish camp, he was relieved ""I had overwhelming urge to seek out Gary and Wilber, Kiss them and buy some bait." He was overjoyed and overwhelmed because he had survived.    "	3	3	3
6027	3	Ghost towns are not exactly the most inviting place for a cyclis trunning low on water supply. In "Rough road ahead: do not exceed speed limit" the cyclist is affected in many ways by his surrounding settings. Starting off on a warm day with the sun bright start off as a good thing, while his mood is still fresh and happy expressions play on his face. But as he moves on he speaks of how "The sun was beginning to beat down" expressing his remorse of listening to the old men that led him on their "shortcut." Along the road he comes to his first let-down, a ghost town with "one ramshackle shop, several rusty pumps and a corral that couldn't hold the lamest male." @CAPS1 he tries to pump the water from the corral but gets a "battery-acid" flavor and is forced to continue onward with little left to drink. This affects his mood to pity for himself and anger at the men who put him into the predicament. By the end he is relieved though when he comes to GARY & @CAPS2 FISH CAMP, a place with a working sink full of cold water. He says he "had an overwhelming urge to seek out @ORGANIZATION1, kiss them and buy some bait." His thankfulness is expressed to men he doesn't even know but because they were the light at the end of his long, dark and very exhausting tunnel.	3	3	3
6028	3	The features of setting affect the cyclist. It was hard arrived at the first town for author. For example "Rough Road Ahead: Do not Exceed Posted Speed Limit." The road that author was ridding, it was rough. @CAPS1 example is "Flat road was replaced by short, rolling hills." All the road was hills and rough. Than "The water bottle contained only a few tontalizing sips." @CAPS1 doesn't have that much water. That was really hard.	2	1	2
6029	3	The features of the selling effect the cyclist a lot. One factor that would effect the cyclist would be the heat. Also, because of this factor, he's pobably suffering from lack of water. He's probably really hot seeing he's the only one cut in the middle of nowhere for what looks like miles. Another feature of the setting that would probably effect the cyclist is the thought of there @MONTH1 be a car around this next turn. If he can't see around the next turn he doesn't know is coming. The cyclist could also be thinking about when the next town will show up.	1	1	1
6030	3	The setting puts a great deal of stress on the cyclist. The biggest issue he faces is the weather. He is a cyclist "traveling through the high deserts of @LOCATION1 in June." He had been riding his bike all day and he was soon going to run out of water. Just when he thought he could drink more water, he drank "water feeling somewhere in the neighborhood of two hundred degrees." The weather being so hot and humid, did not help the cyclist throughout his journey. Another factor of the setting that affected the cyclist was the terrain. "Flat road was replaced by short, rolling hills," is a main problem the cyclist faced. These changes in terrain played into the fact that the weather did not cooperate. The hills made the cyclist work harder therefore use more energy. Luckily the terrain had a positive affect on the cyclist as well. The stones he found on the ground, helped keep his mind off the thirst. There were many factors of the setting that negatively and positively affected the cyclist throughout his adventure.	3	2	3
6031	3	The narration of "Rough Road ahead" a solo cyclist encounters several challenges throughout the story. The changes in his environment directly affect the completion of his journey and his health. As the narrator makes his way to Yosemite national park from the none of the old men his first encounter with his environment acknowledges his deserve and need for water. The text states "I had been huting my water pretty regularly... the high deserts of California in June". To disappointed the truck stop's water supply from the pumps was not adequate for his concumption, only forcing him to link elsewhere to quench his thirst next, he explenced rolling hills by exsercising more energy he made his way now everyone still in need of water. His spend lost his quickness as thoughts of his crippling dyhydration distracted him. He wer came his challenges making his was to a bate shop as the heat beat him unmercifully. The change in his environment challenged his heath and created a obstraction that nearly deterred him from his goal.	3	2	3
6032	3	The setting affected the cyclist a lot. One way was the heat. It got so hot that he was becoming dehydrated. He kept drinking his water, until he didnt have any left. Another reason is because the road turned into hills which made him use more energy. Finally, it didn't help that he hadnt seen any sign of living creatures except for a snake @CAPS1 how the setting affected the cyclist.	2	2	2
6033	3	The features of the setting in "Do Not Exceed Posted Speed Limit" affect the main character the cyclist. The cyclist is biking "through the high desert of california in June." So naturally it can be infereal that it is not and dry, making water a delicacy. As the cyclist is passing through a ghost town and a pump that releases "a tarlike substance followed by brackish water" he is runningout of his precious water. The surrounding landscape of lonely hills tumbleweeds and snakes does not inspire confidence. In fact, the cyclist feels that "l cald drop from heat stroke on a gorgeous day in June." He finds an old Grape Juice Factory no longer in service causing more anxiousness and dispare l have had an experience similar to this where l wat out walking in a state park in the @DATE1. I was freezing, and a desolate landscape of snow covered trees made me feel at if I'd never be warm again similar to He cyclist who's environment made him feel hes wald die of dehydration. So, as can be seen. He setting of this short story affects the cyclist.   	3	3	3
6034	3	The settings that affected the cyclist were in fact ones you don't want to be near when you are out of water and tired from pedaling. The time and place affected him greatly because there wasn't a cool breeze in the air in June at California. He was in the middle of flat deserts and had no sense of where the part as and where civilization too so he can get some water. The quote "old timers who haven't left the confines of their porches since Carter was in office" helped you realize taking advice of direction from old people who don't go anywhere is a bad idea. "Flat road was replaced by short rolling hills". This quote shows you some terrail features that affected the cyclist. Furthermore, the cyclist realivingly found civilization with running water.	2	2	2
6035	3	"In the story "Do not exceed posted speed limit""  the author Joe Kurmaskie tells you that there many things you have to go through before you get there. The example is when ""he stops and asks for directions to Yosemite state park"". Because he did what to get lost. When he had to and other towns. The next example is when he came to a rock in the road:  And had to get water form a old rusted pump because he had really no water left in his water bottle"	1	1	1
6036	3	"I think the features of the setting that affected the cyclist were the terrain "Flat road was replaced by short rolling hills" this shows that he is a warm and trobled by the change of the terrain. He also fells alone "I toiled on at some point tumbleweed crossed my path" he also. Though he was in a ghost town. "Summer time" rattled around in the dry honeycombs of my detorating brain"" he felt that he was slowly dying. He also though he was losing it, the sun had a great impact on him because he wiped his face to make sure he was no seeing a mirage. But through it all he had hopes the author also wants us to have hope and keep on going even though things dont look good keep moving foward never look back and alway's be positive and take advanage of your surrounding. This is the message the author tries to give"	2	2	2
6037	3	Heat, dry, flat - all are features of the setting that effected the cyclist. As the cyclist was driving through the desert, he noticed how hot it was, and how he would become dehydrated quickley. I was also very dry and and he started to get nervous about how thirsty he was. The flat ground models how there is nothing around that can help the cyclist, which made him scared. The story also metions that he is a ghost town	2	2	2
6038	3	The features of the setting effects the cyclist by the way that the auther started talking and how he sound at the beginning of the story. When they both at the picture he looks like hes cecilla ssing and then ceoos. To the story and goo continue ties reads. It doesn't sound like he is enjoying his ride, because of the niuse he was down on the bumpy roads, sparkes, and the bor of counter tirst he doesn't have. hes sacting time and sec from add perso doesn't mic at all because there could hou old –timers and don't know once thou are tailoring around her, to save, to goo shouldn't take advice from them because goo could end its line this nidsnes transitin califend doesn't and how feres how could now do it, to let some or therefore so be dehydrated.	2	2	2
6039	3	In the story "Do not exceed posted speed limit" by Joe Kurmaskie there were many things that effected the cyclist. Such as the water. He had no really good water to drink because of where he was''. When I tryed a drop or two, it had the flavor of battery acid''. He wasnt able to drink the water because the battery acid'' that was in it could have made him very sick. Also the unstable roads that he had to bike through made things hard. ''Rough roads ahead'' To ride on unstable ground can be very hard to do. So just these two examples, the water and Rough roads made the features of the setting deffinitly effect the cyclist.	1	1	1
6040	3	In the essay ‘ Rough Road Ahead Do Not exede posted speed him if many of the featutres of the setting affect the cyclist. At first the cyclist goes by river wich he wount find later in the journey.As he goes along in the journey the heat and lack of water starts to affect him. Also he finds a water fountain that pours hot water with the flavor that has long since been shut down. The cyclist is affected by many features of the setting.	1	1	1
6041	3	The feature of setting affects the cyclist because the roads are too rough. If he gos too pot he could spin out of commission and the water was trouble. He sad "when I tried a deep or two it had the flavor of a battery acid.	2	1	2
6042	3	The cyclist is mostly affected by his lack of water. In the beginning of his ride the cyclist is confident and is striving to reach the joys of @LOCATION1. He longs for, "the cool pines and rushing rivers…" (@NUM1). Later on when the cyclist reaches the rough terrain, he starts feeling exhaustion as he depletes his water supply. A bit of relief later comes upon him after a long climb over a hill until he sees a shut down juice factory almost seeming like it was put there to tease him. His destination fills him with relief and pride, knowing that he would survive the strenuous journey.	2	2	2
6043	3	The setting effected the cyclist in a great way. The snakes blocked his pathways, and hi short water supply made it hard to continue. He felt as if he could drop of a heatstroke. His environment, and the information from the old man made his ride very hard to continue. All in all, his settings had a big effect on him.	1	1	1
6044	3	The setting affected the cyclist because of the rode conditions. The rode was all messed up. 	1	2	2
6045	3	The cyclist was well prepaired for his adventure however hot enuff for a change in senary. When the old men told him to take a difficult path and did his in tire setting changed for the worst. After this he was nearly over powered by devastating hills and dehydration was slowly creeping up on him as well. He had not nearly packed enuff water or supplies for a change such as that and he would regret it later. The Hills were steep and endless, and the sun was hot and mercilous mankind it even worse on him. This is how the change of setting affected the cyclist.  	2	2	2
6046	3	Setting can affect anyone and everyone, in this case it happened to be a cyclist. Since it was June, it happened to be pretty not outside causing the cyclist to lose more body fluid due to his constant movement producing sweat. This makes water a must have. Also, as he passes through, he comes across a sign that read: ROUGH ROAD AHEAD: DO NOT EXCEED POSTED @CAPS1. Since the road was harder to drive on, riding a bike across it isn't much easier. Anothe way the setting affected the cyclist was the snake that blocked the road, which he thought of to be a diamondback.	1	1	1
6047	3	The features of setting  really effects the cyclist because of the condition. For example, the weather, it is hot, it will slow the person down. And if it's perfect that will let the person go at regular speed. And the roads, if the road is bumpy that will slow them down. And if its smooth that will speed them up. See, it really does depend on the condition.	1	1	1
6048	3	"The setting affects the  author alot. First he is in a California desert in the middle of June. It is very hot out. This makes the cyclist very tired. There are some cool pines, but they do help much. There is also no where to get water for a very long time. The narration states, "I eased past, trying to keep my balance in my dehydrated state"" (Kurmaskie @NUM1). With no water the cyclist was dehydrated. This hurt his biking skills like balance and led stregth. Finally there was no one around for most of the story. The cyclist did not know how far he had to go until he reached @CAPS1 or water. There was also no one  to help him if he were to have a heat stroke."	1	1	1
6049	3	In the story "Do Not Exceed Posted Speed Limit" the features of the setting affected the cyclist. For example, the cyclist traveled miles on a bike dealing with the weather in the deserts, little bit of water, and being tired. The cyclist faced many hard times trying to travel on a bicycle from one point to another.	1	1	1
