essay_id	essay_set	essay	rater1_domain1	rater2_domain1	domain1_score
6389	3	The features of the setting directly affects the cyclist. “I was traveling through the high deserts of California in June.” This affects the cyclist because in June it is very hot and going through a desert makes it worse, so he would continue to drink water until he has no more. He is also using energy which is making him sweat and drink more water. “One ramshackle shed. Several rusty pipes and a corral that couldn’t hold the lamest mule greeted me.” This could also cause a problem because he can’t renew his water source, which means he has to conserve it, and can’t use as much energy. Both of these things factor into the setting, in a desert with no water, affecting the cyclist more than cycling in a cold day.	2	2	2
6390	3	The cyclist in, “Do not exceed posted speed limit”, was affected greatly by the features of the setting. First of all the weather was extremely hot and hot weather just makes you feel exhausted and like you can’t do anything. Also no one is in sight. She is all alone making her feel small and helpless. I know that when there is no one around I get scared. Finally there is no water around. The author is obviously dieing of thirst and with nothing around her she acts even thirstier.	1	2	2
6391	3	The setting effected the cyclist by the rough roads, the cylist having a hard time pedaling over the roads. The snake, the cyclist got scared of the snake on his ride through the “town.” The fact he was running out of water and the water he found tasted like battery acid. The setting was very rough on the cyclist.	1	1	1
6392	3	The features of the setting affect the cyclist by making him tiered, scared, thirsty and cause him to worry. The setting was a hot California day in June and the cyclist was riding through the heat and over the hills and difficult terrain. The cyclist describes the land when he says, “Flat road was replaced by short, rolling hills.” He also says, “Over one long, crippling hill.” As the cyclist gets further and further, he has more doubt. Fear and thirst start to get to him. He says, “It didn’t really matter. I was going to die and the birds would pick me clean.” When the cyclist finds the bait shop he has almost lost all hope. On his way to the shop he says, “Slowly gaining elevation while losing hope.” At the end, the setting makes the cyclist regain his strength as he sees the bait shop, when he sees it, he says, “Then, as easily as rounding a bend, my troubles, thirst and fear were all behind me.” The features of the setting put the cyclist in an unsteady ride of fear, hope and confidence	3	3	3
6393	3	The features of the setting affect the cyclist by helping him get water for his thirst. And getting back on the road to go where ever he is trying to go at. But the only thing is that he didn’t never say anything about getting his bait for the fish. Also, cyclist was all so affected because he almost died from thirst and no road.	1	1	1
6394	3	He race trying to get yosemitre for some rushing river	1	1	1
6395	3	The features of the setting affect the cyclist in many way. Having desert rahas makes you want to just lay their and not try to go any further, because you don’t know where and end will be. As for grassy, flowery land its more of a sense rout, and makes you want to keep going and see many things. Hills and terrain make it harder to keep going but more of a chalange, and a good workout at the same time, the setting does affect the cyclist.	2	2	2
6396	3	When the cyclist first recieves directions to Yosemite Park from the “old timers” he met, he was pretty confident that they knew what they were talking about. To his dismay, these elderly men sent him through life threatening conditions in a deserted area. As the cyclist begins his journey through the hot, June weather, he “rode into the morning with strong legs and a smile on my face.'' As he continues forward, he notices that there are no buildings, cars, or people of any kind. He passes abandoned towns and creeps into the desert flat land. The flatland however, morphs into crippling hills with tumbleweeds and snakes awaiting. Not only is the terrain suddenly different, but the cyclist is rapidly deteriorating. Tiredness and lack of water make the cyclist think “I was going to die and the birds would pick me clean.'' It was amazing that through all this, the cyclist was able to reach a small fishing camp where he is quickly replenished. “Gary and Wilber’s Fish Camp'' saved the cyclist from almost certain death and him to always just use his map.  	3	3	3
6397	3	In the essay “Rough Road Ahead Do Not Exceed posted Speed Limit.” The feautures of the of the area the cyclists rides through affect him greatly. For example when the narration says, “At some point, humble weeds crossed my path” (Kurmaskie @NUM1). The tone of the cyclists from the quote above shows despare creeping into his mind. Also, another good example is when the narration says, “@CAPS1 hill, a building came into view” (Kurmaskie @NUM1). The cyclist sounds more hopfull than before. That is how the area the cyclist enters affects him.	2	2	2
6398	3	"In the story the cyclist is affect by many features of the desert. The main feature is the heat. “I was traveling through the high deserts of California in June."" He’s also running low on water,“The water bottles only contained & few tantalizing sips.” He’s faced by extrem heat and lack of water. He’s tired and has a long way to go. So far, all of the towns have been deserted. Finally he reaches a bait shop and his water and refills his water and promised to stick to the map in the future."	2	2	2
6399	3	In the essay the setting affects the cyclist is different ways. For example, the couse must have been tough because he was dehydrated and it says that there are rolling hills and rough roads. Another example is there were dangerous animals like snakes that he came across. In conclusion, these are some reasons how the setting affects the cyclist.	2	1	2
6400	3	The terrain described in this essay add affect to the strugles of the cyclist. For example when the author says “their were no cars nor buildings in sight” that adds to the affect that he is really out in the middle of nowhere. Also it adds a lot of affect when he comes upon an abandond juice factory and he is so thirsty he puts stones in his mouth to gather saliva. Also when he finally finds water an “oldtimer” asks if he knows the best way to go.	2	2	2
6401	3	In the essay the cyclist is riding in the desert. It is extremely hot out because it’s June and that causes alot of problems for him. He said that since it was so hot he was afaid of getting dihydrated. Also he explains that the roads were getting hilly, which would have caused him to work harder, meaning he was lossing my water.	2	2	2
6402	3	The features of the setting negatively affect the cyclist. When the cyclist arrived at the first “town”, he could tell there’d be some issue. It was a deserted, run down area. The water was hot. Down the road the setting started to change from flat land to hills. There was a big snake in the road. He was becoming very dehydrated going through hilly areas with little to no water.	2	2	2
6403	3	I think it explains because they did good job but it was not good either because they did the right thing but they did same thing worng to.	0	0	0
6404	3	In the essay “Rough Road Ahead : Do Not @CAPS1 Posted Speed Limit,”  by Joe Kurmaskie”  the features of the setting affects the cyclist. Dehydration caused by heat could not enough water caused the cyclist to sweat and to feel nautious. “wide rings of dried sweat circled my shirt, and the growing realization that I could drop from a heatstroke, caused me to laugh. In this quote he is thinking about all the bad and horrible things that could happen to him because he is already in an bad state. In conclusion, this is how the features of the setting affects the cyclist.	2	0	1
6405	3	"The features affect the cyclist in a big way. For one the ""heat beating down on him made him sweaty, hot and tired. The heat had also made him thirst which led him to drink a lot of water in a little amount of time so he ran out of water before the next town. Also the fact he was in the desert there were no trees to give time off shade that he could rest in. There were also no people around to help him or give him water. So in the ride he struggled more than he thought he could."	2	3	3
6406	3	Some of the things that affect the cyclist was the lack of water. “The water, bottles contained only a few tantalizing sips, water is a big importance. To stort men. Your body need water to work right. The @CAPS1 humid, dry weather of California was a affect To. “The high deserts of California in June.” “l could drop from a heatstroke.” The sun is unbearable, expessary without shade and water, @CAPS2 affect on the cyclist up. The have of animals “ There was No- one in sight.” It would have been a lot easier for the cyclist if store or people would have been around, @CAPS2 exact is the animals. “A @CAPS3 large   snake crossed my path.” “diamondback- blocked the majoritly of the pavement. It would have been to worry about those things these are all things that affect the cyclist.	2	2	2
6407	3	Rolling hills, open terran, hgh deserts-all are features of the setting that affect the cyclist. First, Rolling Hills could take energy out of the cyclist when having to travel for miles on end. The open terrain leads to the beating sun which also puts pressure on the cyclist. Lastly, high deserts would have an affect on the cyclist because he has to pedal for mles on end in rough dry terrain putting strain on him overall.	2	2	2
6408	3	"In the case of thr cyclist in the story, “Do Not Exceed Posted speed limit,” the setting has an enormous affecton the biker. Preclaminatly, the weather causes him to feel dehydrated. He says that he “had been nitting my water bottles pretty regularly. “@CAPS1, he tries to get water from the old well, for the demonsrtrating just how much he needed water. The wate in this pump, the owner said, was, “somewhere in the neighbar had of two hundred degrees. If the water has reached such a high temperature, the reader infe that it must be not outside the author implied nthis when he says he is California in June, it is agarsears day, and the sun was beating down. Another aspect of the setting, the lane, dirty, “ghost town” infested land, had a larse affect on the cycle. As he begins to see how hope. He cannot see any signs of madon life; “there was no one is sight, not a building car or structure of any kind. This empty land make the cyclist himself feel empty. Most literally, the fact that the setting was unknown to the cyclist affected his confusion. He didn’t know the best path to his destination and therefore relied on others for aid. Because of this, he ends up lose and acne."	3	3	3
6409	3	There were many different conditions that effected the cyclist. He did not have the proper ammount of water for the journey witch made it difficult. He states in the story, “The water bottles contained only a few tantalizing sips.” @CAPS1 the terrain and hills made it difficult. He ran into snakes and very deserted country. But his determination led to success and arrived into a town	2	2	2
6410	3	"In the short story “Do Not Exceed Posted Speed Limit”, the features of the setting affect the cyclist in many ways. When he arrives in the first “town” that the old men told him to go to, the cyclist “chuckled and moved on”, and acted just sort of indifferrenth, to seeing this old town. As he reached “the fork of sorts” twenty miles up the road, ""the sight was troubling to him his water supply was somewhat deterriorating, so he became a bit uncered. Finally when the cyclist read the sign that said “Rough Road Ahead: Do Not Exceed Posted Speed Limit”, the author continued to move on, but with a large chunk of his confidence gone. He was dehydrated, toned, and had lost a lot of hope after coming across all these places. When he saw the sign for Gary and Wilber’s fish camp, he was as happy as could be, knowing he would drink some water continue his journey the next day, and not listen to old men’s directions again. Many people in stories or in real life are affected by the setting they are in. In the novel @CAPS1 of champions by @PERSON1, one of the characters named @ORGANIZATION1 went on a journey to find an art exhibition, running into many problem's on the way, which in many cases, gave him a lack of hope in reaching his destination safely."	3	3	3
6411	3	Some features can affect the cyclist. The weather can slow them down like if it was cold or hot outside it can slow the person down. If the person does not	1	1	1
6412	3	The features of the setting affect the cyclist by the road that he was on. He was on a road that had snakes and that the trees where all on the road. The road was like a snake cause it was waved and it had a hug hill that made you go fast and it was hard to star dark because the hill was stipped and know one would ride that hill by if it was a rash than it would have been easier to ride the hill cause than there will be more people these would be some people that are these that can help you if you get hurt. There is also no lights there or if you ride at night then you can’t see where you are going un less you put a light on you bike or himilet then you can ride easier the hill at night. That light there is the features of the setting that affects the cyclist that is going down a hill that know one is there that can help you if you need the help you can get it.	1	1	1
6413	3	The features of the setting affect the cyclist because there was a lot of detours and distractions where the cyclist rode. The cyclist had to pay full attention to the road or else the cyclist could have been seriously injured. The features of the setting also affect the cyclist because he has to go down steep hills and windy turns. In conclusion the features of the setting has a huge affect on the cyclist.	2	2	2
6414	3	Setting can affect a cyclsit in many ways. Just as I read in the story, being in a desert dehidrated him. It was hot, the road was bumpy and the dangers of poisnous snakes. The cycclist could have died in many ways such as: heatstroke, falling of his bike, dehidration, and a bite form snake. Say ??? in the mountains of ???.There are many problems that face you there.	1	1	1
6415	3	The features of the setting affected the cyclist by causing him to be hit with his water bottle regularly, the high deserts of California affected him. Also, “Not the miles into the next section of the ride, he noticed a terrain change.” For example flat roads was replaced by short, rolling hills. Then after over coming that, “A large highway sign jumped out at him saying or reading,” “Rough Road Ahead: Do Not exceed Posted Speed Limit. And that was 55. Last the author says, “Sometimes life can feelso cruel. In conclusion there were many things that affected the cyclist.	2	1	2
6416	3	The features of the setting affected the cyclist in many ways. One way is that they would drink up all of there water because it was hot and they would get ??  thirsty from all of that ???	1	1	1
6417	3	"In the essay intitled “Rough Road Ahead: Do Not exceed the speed limit” the setting changes as so does the mood of @NUM1 essay as well as the mood of the cyclist. For example towards the begining of the essay, at the reserve the essay states, “At a resevoir campground outside of Lodi, California, I enjoyed the serenity of an early summer evening.” This shows how towards the begining of the essay the cyclist is happy, just woke up and getting reading to go on a nice bike ride; however this all changes when he gets directions from a cople of “old-timers.” From that point on his trip goes down hill and the essay states, “About forty miles in to the pedal, I arrived at the first “town”, a ghost town,” “The sun was beginning to heat down,” This also shows the the setting of a ghost town and a setting with the sun beating down is effecting the mood of the essay and the mood of the cyclist as well as when he goes another @NUM2 miles to a different ghost town with only a few rusty water pumps containing acid flavored water. At this point cyclist is very worried because its hot and he has no water, while knowing he has another @NUM3 miles to go. @NUM3 miles of rolling hills and hot sun shile seeing a “A Rough Road Ahead” sign and a diamondback snake he is sure he is going to die. However it all changes when a different sign, one for a baitshop. This is how the author, Joe Kurmaskie uses the setting to effect the mood."	3	3	3
6418	3	The dusty, dry setting has a serious effect on the cycling author. It got so long and hot that, “…@CAPS1 blues tune ‘summer time’ rattled around in…my deteriorating brain.” The author has spent so long cycling through heat, his brains starting to shut down. It’s also because there is very little water left for him. Another problem is that every building/town except the last building is deserted. So without any chance of being refueled and restocked, it’s the author v.s nature. Plus, as the author states, the directions came from old people who, “…haven’t left their porches since Carter was in office.” The word has greatly changed. Towns have become deserted, buildings rundown but the roads are kept in shape. The towns the old people mentions are now ghost towns, and are no help to the author. 	2	2	2
6419	3	As the cyclist continues on his ride, changes begin to occur in the surroundings, which ultimately affects the cyclist’s attitude. When first starting out on his journey to Yosemite, the cyclist started out that morning, “with strong legs and a smile on my face”. He had received information from a few of the older locals that would help to cut the amount of time it took to arrive at Yosemite National Park. However, as he was riding, the cyclist realized that perhaps the older men’s travel advice was a little out dated. with barely any water left to hydrate himself, and being surrounded by nothing but more road and desert, the cyclist couldn’t help but laugh. “It was a sad, hopeless laugh, mind you, but at least I still had the energy to feel sorry for myself. “At this point, the cyclist was mad at himself for not just using the map that he had brought with him instead of listening to the locals. Although the cyclist remained determined to find water, he had begun to lose hope when he suddenly came across a bait store. Here he was able to rehydrate himself, and with his renewed spirit, continued on his journey, this time using his map.	3	3	3
6420	3	The cyclist was riding on a rough bumby dangerous road. He had to be on the look out for animals that might try and nort or even kill him. Since he had no water he was de hydrating. Also the road was hot very well taken care of it took more energy to get through it.	1	1	1
6421	3	The features of the setting affect the cyclist because it just looks like he is on the highway as in the desert riding his motorcycle or bike and it does look like hes coming or going on a vacation and because of the way hes riding it it seems hes going real fast as about to fall.	1	1	1
6422	3	The cyclist is out in the desert there for was tired & also running out of water so hes getting dehydrated. 	1	1	1
6423	3	The setting of the story affected the cyclist by changing his mood. At the strat he had can eidance which died once he got into the barren dessert but picked up when  he round a rest stop. A prime example to how he started leds and a smile on my face “to” and the growing realization that I could dropping heartstroke on a gorgeous day in June becaused listen to some gentelmen who hadn’t been off their perch in decades “ to” I had an over welming urse to seek out Gary and wilber kiss them and buy some bait. “ The over all mood ox the story is based off how the authour feels.	2	3	3
6424	3	The features of the setting in this story, “Do not exceed Posted Speed limit,” affect the cyclist in a huge way. The cyclist was biking through California in a desert-like area. It can get very hot there,like the writer describes, “wide rings of sweat circled my shirt.” The fact that the area he was biking through, and that he out of water put himself into serious danger. Also, since the cyclist had no water he was becoming dehydrated. The area he was biking through had barely any people. This means there was no water available for him. Therefore, if the setting had taken place in a cooler setting with lots of people, the cyclist would have found water. Without this type of setting, the story would have completely changed.  	2	2	2
6425	3	The setting very much affects the cyclist. “I maneuvered down the hill.” This statement shows him going down the hill. If the hill wasnt there then it would hawe been a whole lot easier for him to get to where he was going, also he would have had more energy. If there werent anyhills to get in his way.	2	1	2
6426	3	"The setting in this story was hot and filled with rolling hills. These factors greatly effected the cyclist. The hot weather was bad for the cyclist because he had a limited water supply.The text says, “The sun was beginning to beat down” (@NUM1). Showing the temperature was rising.  The text says, ""Flat road was replaced by short, rolling hills"" (@NUM2). The author’s battery was leaking acid so it was harder to make it over the hills. Seems like everything went wrong for this man but he still made it."	1	2	2
6427	3	"In the start story “Do not exceed speed limit,” time of year and place setting were the main things that affected the cyclist. This story takes place in the deserts of california in June. The fact that the story took place in June (and especially in a California desert) really is what caused the cyclist’s dehydration. Anywhere in this country, June is summer, and summer means that it gets hotter and more humid than usual. This heat cause the dehydration and the ""growing realization that I (the author)"	1	1	1
6428	3	The settings in the story affected the cyclist throughout the story with winding roads and hills peddling can already be tough, tiring, and challenging, with the rider having little to know way or the roads were ten times harder to deal with. And with no landmarks or places insight its hard to have confidence because theire is nothing to keep going for.	1	2	2
6429	3	Don’t let anything stop you with your goals. Going to Yosemite National Park. Takes a status that would out home off side. Forty miles into the trys comes to a town. Got to a water station and get nothing because old men say “the water taste like buttery acid. Lead going to hills and azyl towns, @CAPS1 can be rod without anything to drink. People die  from heatatacks because they don’t  sits and take herats for water and food.	1	1	1
6430	3	Features in the setting of the cyclist does in fact affect him in many ways. The setting in the passage include features like, no one to be seen, no buildings, dirty, bumpsy terrain, hot weather and plenty of vegetation. All these features affect the cyclist in negative ways. For instance, the dry weather affects the human body with dehydration which the cyclist is affected by.	1	1	1
6431	3	The setting in the story affect the cyclist alot. It is June in the California desert. The sun is heating down on him. Another problem that he faces is that there is a very rough terrain. All of this together makes him drink up his water even faster. The setting is making him feel very disprate when is even worse.	1	1	1
6432	3	Each person has a really good ability that stands out. Someone can be good looking, smart or confident. Someone @MONTH1 never give up and do what he wishes to do. The cyclist in the story is or man with a strong will. He wants to be alive. He saw too many difficult in his way to get the place he wanted to be. He listened to some old guys and he lost his way. The sun was beginning to beat down. He was out of water but he continued riding to reach his goal. He was losing his strength. The weather  was @NUM1’@CAPS1.The  water  tasted  like  acid battery. He  believed  himself  that he can be alive. He got stronger by believing in himself eventhough he was losing strength. Every place that he passed by was a new experienced for life. They were like a game that he came successful. He never give up. He did everything he could do to not losing his mind. He didn’t want lose the battle in his mind.   	2	3	3
6433	3	The features of the setting made the cyclist more tired and thirsty. The rolling hills where he had to pedal up and down and the desert with no water in sight just dry land. Everything in the setting was increasing the conflict in his story. The old Welch’s Grape Juice Factory,is like drinks are right there but are now gone. If it would have been Yosemite with cool pines and rivers he would’ve felt completely different. No people in sight lacked security and water, also no buildings. The tumble weeds gave you no hope of getting any where and the snakes and vultures just eating you after you died. Everything in the story was the opposite of what he wanted until he got to his last hope the bait shop.	2	1	2
6434	3	"In the story “Rough Road Ahead; Do Not Exceed Posted Speed Limit” the setting of the story majorly affected the cyclist. The story tells us “…I was travelling through the high deserts of California  in June.” The extreme heat of the summer definitely put a  strain on the cyclist causing him to have to drink lots of water . Unfortonatly the  “towns” were very far apart and many not having good water making dehydration  problem. “There was no one in sight, not a building, car, or a structure of any kind.” @CAPS1 of this would have happened had he been cycling at a marathon with people handing him water when requested, or if he had been smart enough to follow a good map."	2	2	2
6435	3	The features of the setting affected the cyclist. For example, on page @NUM1, Kurmaskie said “ I got down on my hands working the hande of the rusted water pump with all my strength” that shows desperation due to the lack of water.	1	1	1
6436	3	The features of the setting been amajor affect of this cyclist  in the  story. On the normal road, the ground is smooth but think is a lot like and winding. The cyclist also comes across bumps, non-paved roads that make it hard to meneuver through. Then you add the fact that there is not really any towns and he is a blazing heat with little water. The setting of this passage played a key role in the story.         	2	1	2
6437	3	"The features of the setting affect the cyclist because he is in the high deserts of California where it is very hot so, you need alot of water. Then he needs more water and finds a water pump but cant use the water because it was “some where in the neighborhood of two hundred degrees."" Then the terrain in changes when he says “Flat road was replaced "	1	2	2
6438	3	The features of the setting affect the cyclist because I was talking about the exceed posted speed limit. How the speed limit or were it says “Never accept travel advice from a collection of old-timers who haven’t left the confines of their porches since Carter was in office. They are trying to say is that, you do what they say you are going to be mesem peoples travel will not work, so make the right choice and do the right thing.	1	1	1
6439	3	The features of the setting affect the cyclist by that he or she should behave act or talk according to the settings. It means that where ever they are existing and whatever it looks like, they need to fit them self in. They also need to fit the mood according to where they are located. The cyclist is feeling comfortable according to the story and he dosent need any change in setting or location. For conclusion the features of the setting affects the cyclist by that he needs to make improvment and changes according to where he or she is located. 	1	1	1
6440	3	In the beginning the cyclist was ready to go and happy. By the time he got half way there he was “losing hope”. It was very hot and he was simple alone. By the end, he was relieved because not only did he find water, he found an easier way to get to Yosemite. The first old group of men didn’t help, but the second man did.	1	1	1
6441	3	"In the story “Do not Exceed Posted Speed Limit,"" the features of the setting affect the cyclist, it say this because the cyclist enables us of what is going around him and he feels about it. It says, “one ramshack shed, several rusty pumps and a coral that couldn’t hold the lamest mule greated me. The author goes on to say that it troubled him. Actually that made the author scared that maybe he was all alone in the desert with ghost town. The unplanned that the roads were rusty where the speed limit was 55 mph since he barely had any water he was going 12 mph. This tells me, he’s troubled and confused about the surrounding ways, because it all desert seem light it became the author is slowly loosing hope on the travels further and further. I think it’s the same week people that as soon as trouble comes; or looks like it’s among they start losing hope and their better judgment, and life seems a lot harder."	3	2	3
6442	3	In this story it seems as if everything is dry. The rider would be getting real thirsty. He is all by himself that would make any man feel strong, because if you have an ascedent that nobody would be there to help. Hes going up and down steep hills so he would have to be careful.	1	1	1
6443	3	The features of the setting affect the cyclist in many ways. For instance, If you were cycling in a very cold climate you wouldn’t sweat as much and wouldn’t need to drink as much water, but in the story the cyclist is in a very hot climate and he runs out of water, “The water bottles contained only a few tantalizing sps,wide cings of sweat circled my shirt and the growing realizating that I could drop from heat stroke on a gorgeous day in June…” This quote explains that the setting of the cycling plays a huge role in the cyclist. Also, the terrain can affect biker. If one was to ride on a flat terrain is gonna put much wear…and tear on the cyclists body therefore the flat terrain would be easier. All of those reasons explains that the settings affect the cyclist in many  ways.	2	2	2
6444	3	The setting plays an important part in the authors mood. When the author finds the dilapidated ghost town, he is still high spirited and amused. He thinks that it is a little funny that the old men’s “town” was now abandoned. “…(the town) fit the traditional definition of a ghost town. I chuckled…” This shows that the author is still in good spirits because he can still laugh. When “a tar like substance  oozed out of the water pump at the next stop the author became a little unsettled, as the author was running low on water. But he was still optomistic. Once the rolling expansive hills came into view, the author  let out a “sad, hopeless laugh.” The author was depressed , dehydrated and had all but given up , however he kept going and eventually made it to some water.	3	3	3
6445	3	In the passage “Rough Road Ahead Do Not Exceed Speed Limit” the setting must definetly affects the cyclist. When the cyclist comes for the first abandured “town” he searches for water but finds only that which tastes like battery acid “when I tried a drop or two, it had the flavor of battery acid.” The makes his dehydration seem much worse because of the fact that he has water it is just undrinkable. The rough road ahead there gives the feeling of determination because when the cyclist in on his last legs he must work even harder to get water a flat road was replaced by short rolling hills,” this quote shows that despite his condition the cyclist most perservere. Also quote “tumbleweeds crossed my path and a ridicuosly large snake –“tumble weeds and snakes give the feeling of desolation and of being alone, which is what the cyclist is this point. The setting of this story directly correalates with how the cyclist is feeling.	3	3	3
6446	3	The hot day in June riding a bike in the desert. The cyclist rode off into the sun on his way to Yosemite National Park. The old men told him where to go on the map even though they had not been through that way in years. When the cyclist started his day off ready to go. He thought he would be able to stop and get water regulary but as he found out he was in the middle of the desert with no water around. The man pushed himself and stopped thinking about water. He even put pebbles in his mouth to suck on so he would be able to keep his mind off water. The man was very smart in this situation and knew what to do. This experence has made him stronger.	2	3	3
6447	3	FLAT ROADS, HILLS, BUILDING - ALL ARE SETTINGS THAT AFFECTED THE CYCLIST. WHILE THE HILLS WERE FLAT THE CYCLIST WAS DETERMINED HE COULD MAKE IT AND WASN’T GOING TO GIVE UP ON HIMSELF. WHEN THE HILLS GOT BIGGER AND HARDER TO PEDAI, HE BEGAN TO GET EXHAUSTED AND TIRED. LASTLY, THE BUILDINGS WERE WHAT MADE HIM WANT TO GIVE UP. WHEN HE SEES THE BUILDING OF THE WELCH’S GRAPE JUICE FACTORY AND THE YOUNG BOY DRINKING HE “HUNG HIS HEAD.” HE WAS GETTING MORE TIRED AS HE WENT ALONG. THE LAND WAS MAKING HIM FEEL AS IF HE DIDN’T WANT TO KEEP MOVING ALONG.	2	2	2
6448	3	The setting affected the cyclist greatly. He had no water and he was “traveling through the high deserts of California in June.” The deserts and no water could have been life-or-death to him, making him stressed and thirsty. Couple that with him biking, and you have yourself a dehydrated man in the desert! When he was between the “ghost town” and bait shop he says, “There was no one in sight, not a building, car, or structure of any kind, This would make the cyclist think that there is no hope for his survival if he passed out. The deserts of California affects any cyclist greatly especially one without water like the cyclist in the story. 	2	2	2
6449	3	It think  it means  to be all you can be.	0	0	0
6450	3	The features of the setting affect the cyclist because of how hot it is, how big the hill is and the shortage of cold water. For example it is so hot that the cyclist does not think he is going to make it. Also all he could do was a water depleting @NUM1. Also the hills became so big he crested the first couple until the sign jumped out saying rough road ahead: do not exceed posted speed limit. Lastly he had some rough terrain to ride over and no water he was at a dehydrated state and he could only do a water depleting @NUM1 when the speed limit was @NUM3. 	2	2	2
6451	3	The features of the setting affect the cyclist by causing him to become dehidrated and start to lose conciousness. For ex. the town he was suposed to comue to was just an abandoned factory and he had to travlle another @NUM1 miles or so with no water.	1	1	1
