numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score	Selected
1533.0	1219.0	323.0	0.596100278551532	0.055710306406685235	3.0	3.3565459610027855	20.0	0.2	0.05	13.0	16.15	125.0	0.5376044568245125	8.069907120743034	88.03222368421055	4.99271052631579	6.441843405572755	4.0	8.07648339933343	22.341950464396284	37.97826422804121	1.1271186440677967	2.584	0.38699690402476783	6.955186050933215	1296.3595382829042	43.854762798261255	0.21362229102167182	0.07739938080495357	0.6111111111111112	5.571428571428571	71.0	16.0	1.0	27.0	0.0	0.0	35.0	19.0	0.0	0.0	0.0	8.0	60.0	9.0	0.0	0.0	0.0	0.0	20.0	9.0	15.0	1.0	0.0	6.0	0.0	20.0	0.0	30.0	2.0	6.0	3.0	23.0	7.0	0.0	0.0	4.0	6.0	0.0	0.0	7.0	0.9828988909721375	6.318181818181818	1.0624960863408077	0.17921157482226135	0.11379479062044852	0.23763257970045648	0.47886864151325764	0.001325126274259535	0.0005483240452960336	0.0022275158560303154	0.24615943532415924	0.4797690967992751	0.7462230047636402	0.010190152122253158	0.02288724183600277	1.658051713020959	0.15954610047382847	0.5925925925925926	0.3467316865202522	0.2601016565709879	0.4766358450778383	0.5457030965191283	0.004918955779497553	0.0023694247884298303	0.009558410731029143	0.24788899066013634	0.3503122964889233	0.7349684276894036	9.989623914824697e-15	0.7675358874981221	0.19645294189453125	1.0389036479739977	8.0	No
1780.0	1476.0	312.0	0.4672364672364672	0.17663817663817663	4.0	4.133903133903134	14.0	0.0	0.21428571428571427	15.0	22.285714285714285	179.0	0.4074074074074074	14.683516483516483	56.23038461538464	10.952710622710622	9.347288095238095	12.0	12.66393586644259	42.15750915750915	62.188459407767496	2.127906976744186	1.7430167597765363	0.5737179487179487	10.133879455594132	326.52785289345593	135.51174812030072	0.375	0.21153846153846154	0.6666666666666666	5.478260869565218	51.0	20.0	1.0	20.0	0.0	0.0	52.0	23.0	3.0	0.0	0.0	3.0	89.0	7.0	10.0	0.0	0.0	1.0	7.0	15.0	13.0	0.0	0.0	3.0	0.0	5.0	1.0	10.0	2.0	13.0	7.0	14.0	5.0	0.0	0.0	1.0	28.0	2.0	0.0	11.0	0.9831221699714661	8.454545454545453	1.0781268992480495	0.2157318874345247	0.1362050339331027	0.39542709979420404	0.3444504284202808	0.00236318025552297	0.0009980922333659992	0.005728469749403442	0.17423365698491114	0.5585312968703136	0.9158210192691217	0.01758342090753825	0.03944534156746926	1.9527077408438815	0.19147874759435835	0.5	0.40095409124791304	0.3062050985028682	0.5167603067341984	0.5925476367138398	0.008491313163316515	0.005168977273956599	0.01498175704628757	0.3450180948727542	0.404537813823807	0.7828345596812332	-5.0181665006501105e-12	0.7970097086588542	0.17905015309651692	8.301430011500338	8.0	No
3376.0	2824.0	557.0	0.44375	0.1953125	1.0	4.3203125	29.0	0.13793103448275862	0.20689655172413793	29.0	19.20689655172414	254.0	0.3515625	14.289580882808151	52.31414721723522	10.734082832910296	9.181585767349718	11.0	12.735327398286291	41.64854825728967	54.00798921544464	2.0533333333333332	2.1929133858267718	0.45601436265709155	10.762325404618709	545.4929760665973	122.32622903223896	0.289048473967684	0.1867145421903052	0.7777777777777778	4.790697674418604	98.0	21.0	2.0	52.0	0.0	1.0	62.0	66.0	4.0	1.0	0.0	11.0	162.0	18.0	20.0	0.0	3.0	1.0	12.0	9.0	29.0	0.0	0.0	2.0	0.0	17.0	0.0	30.0	3.0	20.0	9.0	30.0	6.0	1.0	0.0	1.0	31.0	0.0	6.0	9.0	0.9827989935874939	8.454545454545453	1.0856009265329858	0.21337647707314694	0.12273259764605272	0.34989321484460706	0.350771585269409	0.002427278291386643	0.0008104092464913393	0.007156591741508178	0.1132395525360168	0.6913807125680418	1.3722283207326922	0.026387873859030853	0.08311101988246883	2.8128571745279887	0.18964279201955137	0.5272727272727272	0.49445912510470447	0.30557949230968867	0.7833115019910827	0.39011235189696913	0.013053719398531508	0.005209653659165259	0.0331153759463787	0.1573182701474043	0.5085948716614587	0.6492881575119677	8.007252307982427e-26	0.8757805624125917	0.12029271443684895	1187.5616964300923	10.0	No
2109.0	1710.0	407.0	0.501123595505618	0.11910112359550562	4.0	3.7730337078651686	20.0	0.0	0.1	12.0	20.35	185.0	0.48089887640449436	10.302162162162162	71.43970085995089	8.350431203931205	6.818439852579853	8.0	10.241411754978124	33.37211302211303	48.735694874167834	1.292857142857143	2.2	0.45454545454545453	9.170109546287279	658.5312568271902	84.28030303030303	0.2800982800982801	0.08845208845208845	0.6388888888888888	5.64	82.0	9.0	0.0	38.0	1.0	0.0	40.0	22.0	3.0	0.0	0.0	17.0	97.0	12.0	3.0	0.0	0.0	0.0	25.0	15.0	17.0	0.0	0.0	2.0	0.0	19.0	0.0	35.0	8.0	8.0	2.0	20.0	9.0	0.0	0.0	8.0	11.0	0.0	2.0	10.0	0.9852346181869507	6.363636363636363	1.0623967192683201	0.18968205822581322	0.13443115422592658	0.2980086607260616	0.4510981455988613	0.001439637759714826	0.0007048905458545418	0.0026479044280073305	0.2662069440266786	0.5560204589681774	0.8328990778173428	0.013699281205549143	0.026748997841024247	2.1164885666138917	0.1763740472178243	0.5277777777777778	0.4013698663040713	0.32089027824939936	0.548492151298731	0.5850407840651662	0.006682271032308069	0.004340080954585934	0.011105976181626342	0.3907878860541892	0.40579824516577495	0.7398432469603005	-2.184294560563129e-18	0.8307872837611606	0.15387715657552084	37.487094303823206	8.0	No
2877.0	2354.0	534.0	0.5511450381679389	0.11755725190839694	1.0	3.546564885496183	39.0	0.2564102564102564	0.10256410256410256	5.0	13.692307692307692	234.0	0.4183206106870229	8.84770959377701	77.91933016421784	5.792696629213484	7.716106626332469	5.0	9.057496981413337	28.111783347738402	50.88143195964197	1.0684931506849316	2.282051282051282	0.43820224719101125	10.126170344345221	626.5173466990367	111.93876404494382	0.26217228464419473	0.1441947565543071	0.75	4.191489361702128	119.0	20.0	2.0	36.0	1.0	0.0	43.0	37.0	2.0	1.0	0.0	14.0	121.0	11.0	11.0	0.0	0.0	1.0	49.0	11.0	37.0	0.0	0.0	6.0	0.0	26.0	0.0	38.0	13.0	17.0	5.0	38.0	8.0	2.0	0.0	7.0	21.0	1.0	2.0	10.0	0.9873208999633789	8.227272727272727	1.0954749616011963	0.19723914494726133	0.1286843681749342	0.33612450817702366	0.3828473230733927	0.0017678716725867325	0.0007605464633471115	0.005205091078622548	0.14611587998348324	0.709761320516707	1.170690577472646	0.024412686036765725	0.05855612765936968	2.652764254415027	0.17568360453191148	0.5614035087719298	0.5157248078236605	0.40202641861666466	0.6865565852187121	0.5855692411552553	0.012071606887118261	0.007198636391233859	0.020696743007045715	0.3478149382626655	0.520713701395677	0.7584425207218481	2.4414242810139458e-28	0.8942845807756695	0.10047082265218099	6.514674346359479	10.0	No
1776.0	1437.0	340.0	0.5182291666666666	0.09114583333333333	3.0	3.6796875	26.0	0.038461538461538464	0.0	15.0	13.076923076923077	182.0	0.4192708333333333	7.9366515837104075	83.83074660633484	4.81529411764706	6.792938914027149	5.0	8.263242389622931	23.3710407239819	57.23289365857327	1.5145631067961165	1.8681318681318682	0.5352941176470588	9.870335830748855	411.9318181818182	118.38808637379002	0.3588235294117647	0.1264705882352941	0.5555555555555556	4.617647058823529	56.0	24.0	0.0	30.0	0.0	0.0	40.0	25.0	1.0	0.0	0.0	16.0	83.0	8.0	6.0	0.0	0.0	0.0	18.0	9.0	18.0	2.0	0.0	4.0	0.0	13.0	0.0	37.0	0.0	4.0	2.0	12.0	1.0	0.0	0.0	0.0	11.0	1.0	1.0	9.0	0.9887155294418335	7.909090909090909	1.0800328184496255	0.19863754586268745	0.1287828374843925	0.31728666632480523	0.4058879592266193	0.0017448079635280897	0.0007922593712670345	0.004239114723628812	0.1868926469130414	0.5163671509443345	0.9273974025615332	0.012690155485525979	0.03151140356045656	1.9661111657350503	0.1825488389074239	0.6551724137931034	0.37102511297202717	0.26680291053503974	0.627885242856451	0.42492304695881666	0.006146472534869827	0.0032682021526255767	0.01631391678226246	0.20033215788981934	0.37712904665805025	0.6006337355663645	1.7238587335632105e-14	0.7601160812377931	0.19886183420817058	6.874513456467703	8.0	No
2142.0	1756.0	397.0	0.4901098901098901	0.12747252747252746	4.0	3.817582417582418	23.0	0.08695652173913043	0.08695652173913043	29.0	17.26086956521739	193.0	0.4175824175824176	11.035330193845143	70.83259774394921	7.667683714817656	7.6745031102836485	8.0	10.374825546531014	31.87044135363049	52.58193868896207	1.4264705882352942	2.05699481865285	0.48614609571788414	9.686392335309964	455.8323086162029	104.63460636143627	0.2594458438287154	0.12090680100755667	0.6944444444444444	5.433333333333334	70.0	16.0	3.0	24.0	1.0	0.0	43.0	31.0	4.0	0.0	0.0	6.0	109.0	8.0	10.0	0.0	0.0	2.0	22.0	6.0	37.0	0.0	0.0	4.0	0.0	15.0	0.0	31.0	2.0	7.0	2.0	24.0	4.0	0.0	0.0	2.0	13.0	1.0	1.0	9.0	0.9834274053573608	7.681818181818182	1.0814128591735885	0.2025036309837641	0.14456572489110964	0.2629551554185109	0.5497733051136553	0.001882760365035368	0.0009466953056479488	0.0027070277063913073	0.34971762697987757	0.7156699567577026	1.1176979038467705	0.02583324402715302	0.05857109376013647	2.287556266321956	0.1880359667936769	0.4594594594594595	0.5213391452543329	0.3648469019943703	0.6920408546220164	0.5272042821715271	0.012653864747175106	0.005660131044203376	0.023150579408557026	0.24449198200677655	0.5278349794609296	0.7627222747554678	4.132130064147834e-17	0.8668275310375072	0.1195324452718099	6.430651111795521	9.0	No
2551.0	2121.0	441.0	0.4704761904761905	0.1676190476190476	4.0	3.9638095238095237	37.0	0.13513513513513514	0.05405405405405406	12.0	11.91891891891892	240.0	0.35428571428571426	10.300447386161672	68.31688913403202	6.691484954342098	9.097156836428265	6.0	9.966358637471284	31.873567444996016	63.93654832923683	1.6503496503496504	1.8375	0.54421768707483	11.428571428571429	291.0442401608733	170.57569296375274	0.3786848072562358	0.23356009070294784	0.7222222222222222	4.204081632653061	90.0	11.0	1.0	28.0	1.0	0.0	50.0	55.0	1.0	0.0	0.0	6.0	122.0	15.0	15.0	0.0	0.0	0.0	23.0	6.0	21.0	0.0	1.0	1.0	0.0	18.0	0.0	27.0	9.0	7.0	9.0	32.0	6.0	2.0	0.0	2.0	61.0	0.0	2.0	12.0	0.9817863702774048	8.227272727272727	1.0855791272916946	0.19946082054929154	0.1029883537077626	0.2888660075737696	0.3565263859627436	0.002376967619777237	0.000617487859958632	0.004364766539773801	0.14147099377063876	0.6026644868338745	1.075865383393965	0.02340599584827431	0.05706563893791472	2.350969837011729	0.17721101915479306	0.4772727272727273	0.4334447517515288	0.298004432898916	0.6145384805844962	0.4849239588959177	0.01150718833080336	0.005772261962390224	0.02279168210664595	0.2532617792482749	0.43782328761610806	0.7124424168548439	-8.121662176753264e-22	0.8602920934396197	0.12775136311848959	2.2240273919635407	10.0	No
1160.0	955.0	207.0	0.4358974358974359	0.10683760683760683	4.0	3.9786324786324787	19.0	0.10526315789473684	0.0	9.0	10.894736842105264	117.0	0.4230769230769231	7.836155606407323	78.88988558352405	4.962329010933132	6.846685710653445	5.0	7.85451343220497	22.972031528095602	52.464586907114835	1.1025641025641026	1.7692307692307692	0.5652173913043478	8.132062148225916	503.02933673469386	85.96956521739128	0.3526570048309179	0.12077294685990338	0.6111111111111112	4.8	37.0	9.0	0.0	9.0	2.0	0.0	24.0	19.0	0.0	0.0	0.0	10.0	45.0	5.0	1.0	0.0	0.0	0.0	20.0	1.0	18.0	0.0	1.0	1.0	0.0	4.0	0.0	18.0	0.0	4.0	3.0	11.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	9.0	0.9873664379119873	7.181818181818182	1.063189122719895	0.17973371660702275	0.15247383901362277	0.20349846764066395	0.7492628361352573	0.0013242775094186503	0.0009210740494381975	0.0016806670144342561	0.5480407728167666	0.3817347569784485	0.6142000209625257	0.0066628951191774494	0.01545577352580585	1.2885489961791319	0.17218960249192125	0.5	0.26873420195052206	0.16892749170621638	0.3602672654235098	0.4688949230722774	0.0030983448568139677	0.0011546838481520938	0.005440100722805763	0.21225413038980628	0.2753285934324386	0.7642342437020979	-1.2186710186451032e-07	0.601436024201222	0.3188768005371094	17.811430828424132	6.0	No
2628.0	2192.0	448.0	0.46828358208955223	0.17723880597014927	1.0	4.0	27.0	0.037037037037037035	0.037037037037037035	14.0	16.59259259259259	222.0	0.3675373134328358	11.458465608465609	64.9819113756614	8.317718253968255	8.970921164021165	9.0	10.903163001774267	37.797949735449734	56.077297044986445	2.3620689655172415	2.018018018018018	0.4955357142857143	10.488514126006056	461.00594916170905	130.45306573957018	0.31026785714285715	0.19642857142857142	0.75	5.4375	85.0	17.0	6.0	51.0	0.0	0.0	54.0	35.0	1.0	0.0	0.0	1.0	149.0	13.0	20.0	0.0	3.0	1.0	7.0	3.0	16.0	2.0	1.0	0.0	0.0	15.0	0.0	16.0	4.0	7.0	16.0	26.0	16.0	2.0	0.0	2.0	33.0	1.0	10.0	12.0	0.9791833758354187	8.5	1.0985533421399092	0.2132082681790308	0.13538996247714621	0.36580777724963975	0.3701123127974162	0.0025412823362249274	0.00090791775172816	0.0072138399965480104	0.1258577612149174	0.8107072423563302	1.5490162603281954	0.0376047456030412	0.11350099905114619	2.522493663046327	0.1880155767794679	0.5111111111111111	0.5966161211025424	0.39889175569194296	0.8460508760368896	0.4714749041575964	0.018610316143751412	0.009339669353865654	0.041944948686177264	0.2226649369330017	0.6077210153453676	0.7183031720156069	1.4381963197404332e-20	0.88472900390625	0.10905543009440104	2.9812507067234226	9.0	No
2285.0	1860.0	436.0	0.523517382413088	0.1083844580777096	3.0	3.7259713701431494	14.0	0.07142857142857142	0.42857142857142855	17.0	31.142857142857142	186.0	0.43149284253578735	15.851638269986893	62.6837155963303	12.252961992136306	7.8611398427260815	14.0	12.161744961471694	43.29882044560944	46.331867236163525	1.60431654676259	2.3440860215053765	0.42660550458715596	8.907784452556708	772.4478012546425	77.60295412844036	0.25229357798165136	0.09862385321100918	0.6944444444444444	5.666666666666667	74.0	25.0	0.0	30.0	0.0	0.0	59.0	28.0	2.0	0.0	0.0	5.0	115.0	14.0	8.0	0.0	1.0	1.0	28.0	9.0	19.0	2.0	0.0	2.0	0.0	15.0	0.0	25.0	3.0	12.0	0.0	30.0	4.0	1.0	0.0	5.0	18.0	1.0	1.0	9.0	0.9877815842628479	8.0	1.0791141116423262	0.20019534954478937	0.14221801714519341	0.2942333518674705	0.4833511097316109	0.001847952074946696	0.0008946872817761076	0.003975455996798827	0.22505274426293245	0.5569726557735826	0.8523394238911516	0.015291875737478443	0.03327642824323174	2.3015118810117774	0.1819504901483912	0.625	0.40060185855436947	0.30837469848176957	0.49425950220524106	0.6239125340148081	0.0074835387944236775	0.004154127013711317	0.011870401684579979	0.34995673475040506	0.40355247484397583	0.816478983002293	-6.953354713287427e-20	0.82886722923344	0.1559918467203776	89.74938321681502	8.0	No
1892.0	1552.0	347.0	0.44935064935064933	0.11688311688311688	4.0	3.9454545454545453	20.0	0.05	0.1	23.0	17.35	153.0	0.37402597402597404	10.282939481268013	70.24838112391932	7.771312680115276	7.955388530259366	8.0	10.125756701596842	30.318299711815563	44.64265394130982	1.5	2.2679738562091503	0.4409221902017291	8.21347034455379	669.7406866325784	66.9394886954455	0.24495677233429394	0.138328530259366	0.6666666666666666	4.620689655172414	65.0	10.0	6.0	28.0	0.0	0.0	35.0	26.0	0.0	0.0	0.0	8.0	93.0	15.0	6.0	0.0	0.0	0.0	15.0	3.0	25.0	2.0	0.0	1.0	1.0	15.0	0.0	24.0	6.0	7.0	0.0	17.0	11.0	1.0	0.0	1.0	19.0	1.0	4.0	8.0	0.9908117055892944	7.681818181818182	1.0720930121789447	0.19093550631976616	0.13838777452622844	0.24278264801082183	0.5700068586452682	0.0017008985853285907	0.0007952475011868687	0.0026335171489526576	0.301971643322367	0.5204111134605397	0.8244292929554672	0.014082056570689592	0.03295265600377473	1.9057947833575992	0.1739744654701047	0.4666666666666667	0.3748418400361964	0.27515098961704276	0.5084982548049224	0.5411050815161602	0.006830032165907777	0.0035548996130330135	0.012875342370164966	0.276101365760223	0.37876903238517573	0.7448777479842588	-1.881774685002208e-15	0.8109874330717942	0.17416893005371092	2.6065777673318675	8.0	No
2899.0	2369.0	548.0	0.5309033280507132	0.1347068145800317	4.0	3.6862123613312203	43.0	0.11627906976744186	0.0	9.0	12.744186046511627	246.0	0.4469096671949287	9.25825836021049	77.49746138176883	5.615998981497203	7.726275861483619	5.0	9.411308987883311	28.255134951621116	52.74312816021213	1.0817307692307692	2.227642276422764	0.4489051094890511	10.50859918991616	566.2781288200961	115.36712669792622	0.2755474452554745	0.14051094890510948	0.7777777777777778	4.75	107.0	18.0	1.0	50.0	0.0	0.0	43.0	43.0	2.0	0.0	0.0	13.0	124.0	9.0	9.0	0.0	1.0	1.0	44.0	18.0	36.0	1.0	1.0	4.0	0.0	20.0	0.0	31.0	17.0	13.0	7.0	30.0	9.0	5.0	0.0	9.0	27.0	0.0	5.0	9.0	0.9840404391288757	7.454545454545454	1.0786778536950017	0.2071094911264477	0.11351981171551008	0.35011125913409213	0.32423924896409045	0.0019250402602755709	0.0005900029043645061	0.004205081808891564	0.14030711676451962	0.7310918735040387	1.221461522049497	0.024050065444096623	0.060720417238070534	2.7519283844844447	0.18724500974079247	0.5740740740740741	0.524693364042469	0.35725925873535386	0.6924963142691649	0.5159005923553429	0.011881434631183841	0.00604869130065977	0.02093402369901709	0.28894069232107406	0.5343219805964587	0.771588210354703	-4.2107412070029215e-25	0.8865516979289505	0.10301519393920898	23.18011923420421	12.0	No
1413.0	1166.0	248.0	0.4666666666666667	0.12631578947368421	3.0	3.992982456140351	19.0	0.05263157894736842	0.0	13.0	13.052631578947368	118.0	0.39649122807017545	9.253310696095076	75.21480475382005	6.011010186757215	7.276370203735144	7.0	9.93914555978268	27.568760611205434	43.625135397751876	1.1157894736842104	2.1016949152542375	0.47580645161290325	7.493007493011239	690.9818405663282	61.54373449131515	0.28225806451612906	0.0967741935483871	0.5833333333333334	4.36	48.0	7.0	1.0	14.0	0.0	0.0	22.0	16.0	3.0	0.0	0.0	11.0	61.0	7.0	6.0	0.0	0.0	0.0	16.0	17.0	14.0	0.0	0.0	3.0	0.0	6.0	0.0	23.0	4.0	4.0	0.0	14.0	3.0	0.0	0.0	5.0	7.0	0.0	0.0	9.0	0.9841545820236206	7.590909090909091	1.0731414272537432	0.18670475927458055	0.12827645195359244	0.25803298253555074	0.4971319972086089	0.001479008067522927	0.0006695887616943175	0.0022544482247669473	0.2970078240601582	0.46026676751972645	0.7284865512429248	0.009444949788300091	0.020084194424017432	1.529830544896935	0.17104025462225453	0.55	0.33463090346492097	0.264081870759935	0.3927151849411706	0.6724513868734028	0.004499038833311425	0.003038152373784686	0.00601355862666797	0.5052170540603983	0.3363706945046663	0.8565258146316838	-1.2983297837912578e-10	0.7224137691029331	0.2437139383951823	2.5825756047844317	8.0	No
2049.0	1688.0	369.0	0.4562647754137116	0.1347517730496454	4.0	3.921985815602837	27.0	0.07407407407407407	0.0	11.0	13.666666666666666	167.0	0.3971631205673759	9.36910569105691	75.57796747967481	6.112899728997288	7.523716260162601	6.0	9.816601858774405	29.11382113821138	46.96177373602591	1.4015151515151516	2.2095808383233533	0.45257452574525747	8.693672745132405	770.0807803688463	79.13444820091766	0.2682926829268293	0.11924119241192412	0.7222222222222222	5.75	81.0	11.0	1.0	27.0	1.0	0.0	36.0	29.0	1.0	0.0	0.0	5.0	98.0	6.0	6.0	0.0	0.0	0.0	21.0	7.0	19.0	1.0	0.0	3.0	0.0	21.0	0.0	25.0	4.0	14.0	4.0	23.0	11.0	3.0	0.0	1.0	15.0	1.0	0.0	11.0	0.9905304312705994	8.0	1.0711594513881995	0.19231568248990402	0.13344676080468698	0.3277860098467339	0.4071154863109746	0.001702233554302178	0.0007808088637945021	0.0037617422790449107	0.20756575168481398	0.5720954696379683	0.8597571968830593	0.01629416390721025	0.03293017313256874	1.9616901244332106	0.17074320928638725	0.5757575757575758	0.4158975137808348	0.33085011629517663	0.5192412842117778	0.6371799129905781	0.007933615782821734	0.005295132917774614	0.012056411396754396	0.4391964361136575	0.41848803003055296	0.8059606419338234	7.67329373469722e-17	0.8373644256591797	0.15059918721516927	2.824636038072444	9.0	No
1683.0	1385.0	292.0	0.4591549295774648	0.14366197183098592	1.0	3.83943661971831	11.0	0.0	0.45454545454545453	9.0	26.545454545454547	136.0	0.37183098591549296	14.590784557907847	62.26259651307599	11.16957658779577	9.44140797011208	13.0	11.20814326018867	44.01120797011208	44.9532112979489	1.68	2.1470588235294117	0.4657534246575342	7.9587980093368795	639.3480257116621	72.07235686687741	0.2705479452054795	0.1678082191780822	0.6111111111111112	5.130434782608695	64.0	6.0	0.0	26.0	0.0	0.0	42.0	27.0	0.0	0.0	0.0	4.0	71.0	12.0	19.0	0.0	3.0	0.0	19.0	2.0	13.0	0.0	0.0	1.0	0.0	9.0	0.0	11.0	16.0	7.0	8.0	13.0	9.0	0.0	0.0	1.0	24.0	0.0	0.0	11.0	0.9683008193969727	8.454545454545453	1.0826838535769099	0.21274161810530312	0.11551817411517719	0.31329953982878467	0.3687147902556985	0.0024494810180107096	0.0007930370848401314	0.004108271683942122	0.19303423576874226	0.6423275007160266	1.197853853174289	0.0217908390463244	0.05732765265809192	1.9419265580219378	0.18686197017007486	0.4074074074074074	0.47622774504855814	0.29891175395321545	0.6899770076065908	0.43321987639861786	0.010586579823405553	0.0049832173137889235	0.016176015016776235	0.3080621097730684	0.4869063759867068	0.7056848863427907	6.144321112768377e-13	0.7882362952599159	0.18772694905598958	97.57084636398336	8.0	No
1450.0	1176.0	284.0	0.50920245398773	0.0736196319018405	4.0	3.5552147239263805	24.0	0.20833333333333334	0.041666666666666664	9.0	11.833333333333334	153.0	0.4386503067484663	6.846009389671362	83.71219483568079	4.52288732394366	7.058961502347418	4.0	7.793537801064561	20.284037558685448	54.36658730862841	1.118811881188119	1.8562091503267975	0.5387323943661971	9.078879685182978	471.3436385255648	102.56066551983655	0.3274647887323944	0.13380281690140844	0.6388888888888888	4.266666666666667	63.0	7.0	3.0	26.0	0.0	0.0	23.0	26.0	2.0	0.0	0.0	12.0	56.0	16.0	0.0	0.0	0.0	1.0	11.0	4.0	21.0	0.0	0.0	2.0	0.0	12.0	0.0	28.0	4.0	5.0	1.0	21.0	4.0	0.0	0.0	2.0	16.0	0.0	1.0	8.0	0.9786023497581482	6.636363636363637	1.0677011523760207	0.187755631580742	0.14553428067783955	0.2175642888423618	0.6689254079895793	0.0015235829250604283	0.0008727906180827638	0.0021595088996346767	0.40416162129751515	0.5102680022688236	0.7566631816683479	0.012831800810578067	0.0262618111851336	1.7184854843144464	0.1753921902895841	0.5416666666666666	0.36895725397718815	0.28874745256354617	0.5261334543469395	0.5488102879182098	0.006167967520869441	0.003451347545906369	0.012664754241057508	0.2725159509781519	0.3737614098107572	0.710392753286299	-3.1490437899197717e-12	0.7831069017493206	0.17750133514404298	2720.6426485075954	8.0	No
2450.0	1998.0	458.0	0.5009596928982726	0.1324376199616123	3.0	3.7792706333973127	31.0	0.03225806451612903	0.0	9.0	14.774193548387096	191.0	0.43953934740882916	9.83980842372165	71.95840752218625	6.892896182560925	7.85137423580786	6.0	10.011982343527215	29.839695731793206	45.91632807767855	1.4761904761904763	2.397905759162304	0.4170305676855895	8.924843888155557	774.0779280841715	77.71372438382151	0.23799126637554585	0.10480349344978165	0.7222222222222222	4.675	91.0	16.0	2.0	49.0	0.0	0.0	59.0	37.0	2.0	0.0	0.0	12.0	110.0	10.0	5.0	0.0	1.0	0.0	22.0	7.0	24.0	1.0	1.0	3.0	0.0	12.0	0.0	32.0	6.0	20.0	1.0	26.0	6.0	0.0	0.0	5.0	12.0	1.0	0.0	9.0	0.9883920550346375	7.7727272727272725	1.081798060269369	0.19373015025974136	0.12922638403397524	0.24412370377471818	0.5293479577600859	0.0016981963214714828	0.0007968453394562314	0.0027894206069158933	0.28566697237433075	0.604170577660137	0.9946594208296153	0.01788130426152357	0.046328077358744224	2.348457088730454	0.17906817425943256	0.5348837209302325	0.4376037350389796	0.3245630453943339	0.5871756933113853	0.5527528627146607	0.008771594979771664	0.0049236220757491456	0.016239664945063903	0.303184954394376	0.44206866083477214	0.7528729228139341	1.3728188070142502e-21	0.8561532156808035	0.13917701721191406	1.7202105285381686	9.0	No
1546.0	1273.0	280.0	0.490625	0.140625	3.0	3.884375	23.0	0.043478260869565216	0.0	12.0	12.173913043478262	148.0	0.434375	9.440993788819876	74.22562111801243	5.930683229813667	8.300611801242237	5.0	9.318704503766252	28.245341614906835	52.566290092746506	1.292929292929293	1.8918918918918919	0.5285714285714286	8.844691709074512	448.4953703703703	94.82251082251082	0.33214285714285713	0.15714285714285714	0.6666666666666666	4.88	53.0	13.0	1.0	22.0	1.0	0.0	31.0	20.0	2.0	0.0	0.0	6.0	73.0	6.0	3.0	0.0	0.0	0.0	20.0	2.0	23.0	0.0	0.0	1.0	0.0	4.0	0.0	12.0	4.0	9.0	2.0	20.0	6.0	0.0	0.0	3.0	9.0	0.0	0.0	9.0	0.9896232485771179	7.681818181818182	1.0697290829251953	0.19885163753315913	0.12908107827012238	0.3333088900801623	0.3872716333461067	0.00171796947453573	0.000690238933123033	0.0035857244589461157	0.19249636747769008	0.5407957800821741	0.8589357065752719	0.014196174946570628	0.03185062639939984	1.6540262025105061	0.17244415222576334	0.6086956521739131	0.39050305412476727	0.3188302095557691	0.4982927760726827	0.6398451369667527	0.0068132378784977994	0.004579414272554927	0.010344003519460632	0.4427119793549444	0.39526482907770794	0.7932380842984035	2.25054166710968e-11	0.7835072650331438	0.1886723836263021	0.9485048042717736	8.0	No
