numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score	Selected
4023.0	3266.0	783.0	0.5070118662351673	0.08414239482200647	1.0	3.4865156418554477	47.0	0.10638297872340426	0.1276595744680851	7.0	16.659574468085108	285.0	0.4250269687162891	8.45182467867721	83.93242846661776	5.691142088530203	7.830541585826472	6.0	7.459000224883572	26.621260291839896	47.182949067904694	0.9515669515669516	2.7473684210526317	0.36398467432950193	10.185069080959051	746.8112244897959	96.5491275446614	0.18007662835249041	0.09450830140485313	0.7777777777777778	3.9047619047619047	198.0	24.0	0.0	46.0	0.0	0.0	74.0	72.0	2.0	7.0	0.0	17.0	166.0	11.0	26.0	0.0	3.0	5.0	68.0	21.0	52.0	2.0	1.0	6.0	0.0	22.0	0.0	56.0	57.0	24.0	11.0	38.0	12.0	3.0	0.0	4.0	19.0	1.0	9.0	37.0	0.9897304177284241	-2.518099547511312	2.0955124142423323	0.1067622644425826	0.06985187246039136	0.16741585618795013	0.4172357030625095	0.00030439455616096547	0.00010533963118342093	0.0008187461159330223	0.12865970187031492	0.39963234541753945	0.6798994169592391	0.00504249201275364	0.012220880968706216	1.6687077043995129	0.09508344596800379	0.5324675324675324	0.287828892580492	0.18897609262365422	0.3902046311223143	0.4842999737858504	0.0024917666846946797	0.001087685056879506	0.004863066083441336	0.22366240520215355	0.2921018356066993	0.7485863295520654	6.738273365752154e-60	0.9155934454265393	0.0793471384048462	0.8048551331831735	37.0	No
3351.0	2739.0	628.0	0.4965986394557823	0.10884353741496598	1.0	3.670748299319728	29.0	0.0	0.1724137931034483	18.0	21.655172413793103	243.0	0.4557823129251701	11.337228201186031	73.042898089172	8.451058642653198	7.727794003953438	9.0	8.841846274778883	34.39402591697782	46.86233840692294	1.0357142857142858	2.5843621399176953	0.3869426751592357	9.69675564628161	669.7069807526574	89.75311233352637	0.1942675159235669	0.10987261146496816	0.8055555555555556	5.725	136.0	26.0	7.0	46.0	4.0	0.0	62.0	54.0	2.0	3.0	0.0	20.0	113.0	10.0	22.0	0.0	0.0	2.0	42.0	12.0	56.0	3.0	2.0	6.0	0.0	18.0	0.0	40.0	28.0	28.0	8.0	26.0	6.0	4.0	0.0	10.0	20.0	0.0	2.0	35.0	0.9954471707344055	2.907239819004525	2.1937382432383288	0.10406193430023901	0.06874032840429878	0.22625919380623527	0.3038123103327544	0.0002892270093995397	0.00013435748761880806	0.0005852373386718845	0.2295777776648938	0.38979193004075346	0.719316572473524	0.004144837845813583	0.009972070862962812	1.4145991291424922	0.09368411594126318	0.543859649122807	0.2838997851074067	0.17550324487959873	0.42623370942873184	0.4117535544404041	0.002038707161273036	0.0009442347497955472	0.003977032745083431	0.2374219198880996	0.28856802222090777	0.6770183029252448	2.385055383428112e-44	0.904518107005528	0.0855213737487793	0.48459341303082615	42.0	No
3804.0	3093.0	726.0	0.5559400230680508	0.08996539792387544	1.0	3.493656286043829	59.0	0.1864406779661017	0.0	15.0	12.305084745762711	312.0	0.4071510957324106	6.960601391418033	87.72137204090211	4.08088387729374	7.835468567026194	4.0	7.202711024589979	23.048886398655274	54.611122905860356	1.747787610619469	2.326923076923077	0.4297520661157025	11.579406056793205	639.7160664819945	140.398131512756	0.25757575757575757	0.1487603305785124	0.7777777777777778	4.023255813953488	126.0	29.0	6.0	83.0	1.0	0.0	95.0	55.0	2.0	0.0	0.0	6.0	210.0	8.0	44.0	0.0	1.0	1.0	44.0	12.0	38.0	3.0	0.0	12.0	0.0	10.0	0.0	36.0	17.0	19.0	9.0	37.0	8.0	2.0	0.0	3.0	35.0	1.0	26.0	38.0	0.9945626378059387	3.8054298642533935	2.2525978510175424	0.10636225522177094	0.06932666459137905	0.17355339637586112	0.3994543814126212	0.00032536449979831805	0.0001401673385847957	0.0006089187912036165	0.23019052886795394	0.4587391555238922	0.8397414735594414	0.005489061087975036	0.013708062298638746	1.5474077350863018	0.0918217558873858	0.5774647887323944	0.33586329557111716	0.21719108278867816	0.4434799256449999	0.4897427599970712	0.0027111319291342013	0.0015903699542383354	0.005281497717051553	0.30112101518168877	0.3409619652207187	0.7688329182380775	8.085418332740858e-55	0.9166487971714564	0.0760883617401123	0.637509220395034	40.0	No
3547.0	2871.0	678.0	0.512258064516129	0.11483870967741935	4.0	3.6516129032258067	34.0	0.0	0.17647058823529413	18.0	19.941176470588236	249.0	0.46580645161290324	11.162311296199896	75.91594482040604	7.624521950373072	7.373694447336456	8.0	9.4024194843672	33.068020128405344	45.60934191355844	0.9485294117647058	2.7228915662650603	0.3672566371681416	9.562787389399979	869.9554607190638	82.60064050993256	0.19174041297935104	0.0943952802359882	0.7222222222222222	5.771428571428571	151.0	34.0	7.0	53.0	2.0	0.0	71.0	47.0	4.0	0.0	0.0	9.0	126.0	14.0	1.0	0.0	0.0	0.0	52.0	14.0	48.0	4.0	0.0	2.0	0.0	23.0	0.0	41.0	30.0	14.0	9.0	43.0	14.0	5.0	0.0	10.0	3.0	0.0	0.0	41.0	0.9932467460632324	1.276018099547512	2.179556547785154	0.0934654831150382	0.06066843247407289	0.12896408707204887	0.47042889110810376	0.00022021132272096824	8.59363015507375e-05	0.00038243515217861734	0.22470816571432933	0.3565545439305304	0.5722439989342267	0.0035975544694756166	0.008604546527575696	1.3289942202676535	0.08508013670596112	0.39344262295081966	0.2604374772279198	0.19207249080958033	0.3331527583583911	0.5765297929875075	0.0017708930478228051	0.0009556589040151664	0.0029012317324413894	0.32939764629245194	0.26244711183061004	0.7877680592177553	9.12770885020798e-50	0.8990885213216145	0.09155806541442871	0.9635385713109096	40.0	No
3443.0	2786.0	652.0	0.47877984084880637	0.07692307692307693	4.0	3.627320954907162	26.0	0.038461538461538464	0.3076923076923077	20.0	25.076923076923077	231.0	0.3647214854111406	11.380462482302974	77.44848749410103	8.686625766871163	8.416112930627655	11.0	7.748469712250962	33.97262859839547	43.6281289541277	1.6388888888888888	2.8225108225108224	0.35429447852760737	9.046658197360907	913.8543344524443	73.28846378036519	0.17638036809815952	0.0950920245398773	0.7222222222222222	4.25	121.0	36.0	4.0	42.0	2.0	2.0	70.0	59.0	0.0	0.0	0.0	17.0	200.0	2.0	38.0	0.0	1.0	0.0	27.0	27.0	39.0	0.0	0.0	10.0	1.0	14.0	0.0	30.0	32.0	22.0	8.0	23.0	6.0	0.0	0.0	7.0	30.0	6.0	7.0	40.0	0.9913623571395874	3.002262443438914	2.182365842087398	0.12932428198085613	0.07013767683801274	0.2982640091532284	0.23515300098437494	0.0005194497186820175	0.00018701462510684053	0.001779495329742753	0.10509419270792675	0.4980010557927205	1.0790599729994552	0.009041178098430067	0.02666077342060491	1.6919882501497387	0.11013905383967214	0.5254237288135594	0.36090637527779607	0.2425812713489964	0.5897378639098066	0.4113374537981104	0.004457071830176911	0.0023541844968920644	0.009851301994133865	0.23897191440216795	0.3712760810853647	0.6295612399197019	1.820256239535789e-41	0.9169724944542194	0.07554245471954346	0.5856196053828543	30.0	No
4025.0	3217.0	831.0	0.5608974358974359	0.08547008547008547	1.0	3.3814102564102564	48.0	0.08333333333333333	0.10416666666666667	15.0	17.3125	302.0	0.4807692307692308	8.513447653429603	85.1162421028881	5.688228790613717	7.535392539109507	5.0	7.492282038375204	26.939455475330927	47.93167807049409	0.8935574229691877	2.751655629139073	0.36341756919374246	10.476263928353001	977.2548475172382	97.09638101997501	0.20336943441636582	0.09626955475330927	0.8333333333333334	4.190476190476191	181.0	39.0	4.0	56.0	2.0	0.0	75.0	68.0	4.0	5.0	0.0	13.0	165.0	6.0	20.0	0.0	2.0	3.0	87.0	20.0	57.0	2.0	0.0	1.0	0.0	28.0	1.0	43.0	83.0	16.0	9.0	17.0	13.0	4.0	0.0	9.0	23.0	1.0	9.0	40.0	0.9926134943962097	0.3461538461538467	2.152497150651431	0.11073570295688914	0.06670682470846263	0.1703972882723602	0.39147820593153776	0.00029172571387957113	9.9345963283759e-05	0.0006350713009743991	0.15643277082641122	0.43098781157232763	0.8144500026396114	0.004969352479787806	0.01797838475433511	1.723548504182544	0.09757671942600826	0.5769230769230769	0.3105323837173267	0.1489708756603522	0.5045974721531357	0.2952271540812285	0.002456379807414467	0.0006521997742161556	0.00552830042055974	0.1179747344754684	0.319611029990321	0.6333980592517716	-1.6276437014743767e-59	0.9143222541313666	0.08094758033752442	0.7518035675284372	34.0	No
2107.0	1701.0	422.0	0.5277777777777778	0.08547008547008547	3.0	3.5811965811965814	25.0	0.0	0.08	7.0	16.88	155.0	0.5512820512820513	8.647734597156399	84.65345876777255	5.6453327014218	6.00784752606635	6.0	7.554174236665414	26.35867298578199	39.42973914992552	0.9636363636363636	2.7225806451612904	0.36729857819905215	7.54528194442415	1219.702216066482	49.89482933063529	0.16350710900473933	0.04265402843601896	0.6944444444444444	5.896551724137931	88.0	11.0	4.0	46.0	1.0	0.0	56.0	33.0	3.0	2.0	0.0	4.0	70.0	5.0	0.0	0.0	0.0	0.0	45.0	9.0	17.0	1.0	0.0	3.0	0.0	12.0	0.0	20.0	12.0	8.0	8.0	35.0	5.0	0.0	0.0	7.0	2.0	0.0	6.0	33.0	0.9888078093528747	-0.5475113122171944	2.1664417815515176	0.0981089159832811	0.07212486943451685	0.14433993651138205	0.4996875513301156	0.00022850300650737823	0.00011740155625439286	0.00044660481650293793	0.26287570558169415	0.31741233700406124	0.6278531667862532	0.002643916097380545	0.008531224004265092	0.9967652437747486	0.08951216132897782	0.5806451612903226	0.22954418736965052	0.14835232868671672	0.3707207462695156	0.40017271808916766	0.001280242150100163	0.0005303339737087187	0.002772560579999195	0.19127948999003394	0.236265682227996	0.6373144367212318	1.3187215569497305e-24	0.8310321121215821	0.12965065002441406	1.7410962107863273	44.0	No
4145.0	3395.0	769.0	0.5058949624866024	0.0707395498392283	1.0	3.5991425509110395	50.0	0.18	0.08	13.0	15.38	283.0	0.3290460878885316	7.712468140442133	89.24224538361509	4.632647334200261	9.01930898829649	6.0	6.742157984588678	23.96257477243173	47.417924342243424	1.4076433121019107	2.717314487632509	0.3680104031209363	10.205241010540856	866.9473080582309	99.96820867247833	0.21326397919375814	0.11443433029908973	0.75	3.4299065420560746	198.0	11.0	6.0	63.0	1.0	0.0	65.0	45.0	3.0	0.0	0.0	11.0	249.0	2.0	64.0	0.0	1.0	2.0	53.0	18.0	38.0	0.0	0.0	4.0	0.0	26.0	0.0	53.0	81.0	21.0	15.0	21.0	7.0	1.0	0.0	3.0	32.0	0.0	26.0	35.0	0.9904580116271973	0.7986425339366523	2.155295853054474	0.10775073169075107	0.07328025810099698	0.17042896756264841	0.4299753683249868	0.00044099473994203614	0.0001704783178205771	0.0009202148348141925	0.18525925835025214	0.4632382893539703	0.9026322792862785	0.008769754306192066	0.020832653178957994	1.5910867983148136	0.09066058436663793	0.5974025974025974	0.33914882209349506	0.24280963440685313	0.5866137148501899	0.4139174183284517	0.004340837670309134	0.002508813029340251	0.00759957845319148	0.3301252885002671	0.34665684015051645	0.5909456793569319	4.241100918511967e-60	0.9215249704059801	0.07296907424926757	18.06078371645102	36.0	No
1931.0	1544.0	391.0	0.581140350877193	0.1074561403508772	1.0	3.317982456140351	28.0	0.03571428571428571	0.0	14.0	13.964285714285714	175.0	0.46710526315789475	7.324844720496895	87.7226310741688	4.492900073072708	8.084806320789184	3.0	7.168621630094336	26.496255023748628	47.23612851523752	1.226027397260274	2.2342857142857144	0.4475703324808184	8.850130404923037	926.2975778546713	82.67618641659563	0.2915601023017903	0.1278772378516624	0.6944444444444444	4.410256410256411	84.0	4.0	2.0	51.0	1.0	1.0	50.0	29.0	0.0	0.0	0.0	3.0	93.0	0.0	11.0	0.0	0.0	2.0	26.0	7.0	27.0	1.0	0.0	2.0	0.0	12.0	0.0	15.0	38.0	8.0	5.0	11.0	7.0	0.0	0.0	4.0	6.0	2.0	1.0	40.0	0.9936891555786133	3.8054298642533935	2.23721963343446	0.10655279676809659	0.07578673288734554	0.14689944938560928	0.5159088968972666	0.0003395824594427474	0.00017241244907828523	0.0006508209040319013	0.2649153523037946	0.39474396259724737	0.7568441583982052	0.005338704350985997	0.01550186343414206	1.0604275566119068	0.09680334889273799	0.43333333333333335	0.2897940413577262	0.1764589526525059	0.4192134565645208	0.4209286459900346	0.0025849447002965504	0.0010060888030289927	0.004701358927510557	0.21399957300467856	0.3016396827291127	0.7195371847119844	-2.444702641249348e-22	0.8499491461392108	0.12224574089050293	0.5860055065641893	35.0	No
4149.0	3301.0	864.0	0.5835073068893528	0.06993736951983298	3.0	3.3893528183716075	44.0	0.022727272727272728	0.11363636363636363	12.0	19.636363636363637	284.0	0.5	9.104545454545455	85.95200757575759	6.1489688552188575	7.095926599326599	6.0	6.883109765328511	27.390993265993266	44.38695644091784	0.8509485094850948	3.0422535211267605	0.3287037037037037	9.661876207644758	1702.7460282292222	77.09575351213283	0.18287037037037038	0.08796296296296297	0.8055555555555556	4.577464788732394	204.0	43.0	12.0	83.0	1.0	0.0	84.0	67.0	1.0	4.0	0.0	9.0	154.0	9.0	8.0	0.0	1.0	0.0	112.0	10.0	34.0	1.0	1.0	7.0	0.0	25.0	0.0	47.0	73.0	16.0	18.0	37.0	13.0	1.0	0.0	2.0	11.0	0.0	15.0	33.0	0.9902002096176148	2.97737556561086	2.2135727318315155	0.10407848017257725	0.05163508136451687	0.17485128848500905	0.29530855512651155	0.00025996499578964557	7.14819371081532e-05	0.0007241558698988237	0.09871070591216831	0.5008191011426887	1.0261449780343304	0.006989170811045238	0.024803606627253116	1.617282999260975	0.09040886813005705	0.5375	0.3618184016428233	0.21433320963691282	0.6672726668780764	0.3212078364301945	0.0034571398045393524	0.0011687954420702695	0.011818956215666199	0.09889159590260721	0.37414198309029983	0.560703278289096	-1.9835064433694557e-61	0.930412968502769	0.054766449928283695	0.6230047704745805	34.0	No
1998.0	1635.0	371.0	0.48687350835322196	0.14558472553699284	4.0	3.8687350835322194	22.0	0.0	0.045454545454545456	18.0	16.863636363636363	167.0	0.4797136038186158	11.597206567017889	75.01813954913013	6.985200931144327	8.856682994364126	7.0	8.710501217029154	33.30568488115658	46.74573971129072	0.9872611464968153	2.2215568862275448	0.4501347708894879	8.670207998574455	593.9252512326395	77.19921647904445	0.261455525606469	0.15363881401617252	0.6944444444444444	4.607142857142857	84.0	12.0	1.0	36.0	0.0	0.0	41.0	24.0	1.0	2.0	0.0	3.0	80.0	2.0	4.0	0.0	0.0	1.0	31.0	11.0	25.0	0.0	0.0	0.0	0.0	13.0	0.0	13.0	38.0	8.0	7.0	11.0	7.0	1.0	0.0	2.0	27.0	1.0	2.0	40.0	0.9932173609733581	2.276018099547511	2.199703312868847	0.10884719128762885	0.07475183877502264	0.16658451951351733	0.4487322050891829	0.00034988616700475816	0.00019584959708884853	0.0006107593647356468	0.32066572924938697	0.34473990882189715	0.6459935936649166	0.0036474073975238156	0.011172789185699084	1.0080460350417175	0.09884704621687602	0.5769230769230769	0.24993113461541214	0.15601632961458967	0.396908510159936	0.3930788219978509	0.0017559975930731254	0.0007829240990704367	0.004098456515024718	0.191029012068392	0.2581657710269092	0.6504415408792537	-2.314901997549539e-19	0.7888935424804688	0.16926910400390624	0.5533380497891737	32.0	No
2588.0	2120.0	483.0	0.5475792988313857	0.10851419031719532	1.0	3.4808013355592653	37.0	0.05405405405405406	0.0	9.0	13.054054054054054	239.0	0.33889816360601	7.457646466342119	86.74041463824074	4.403772592468247	8.828101163896816	5.0	7.222845823187471	26.511610989871862	57.319814298089895	1.6687898089171975	2.0209205020920504	0.494824016563147	10.874876549119632	470.3809898615093	145.16291195737028	0.3146997929606625	0.15942028985507245	0.7222222222222222	3.6842105263157894	88.0	19.0	1.0	40.0	1.0	0.0	45.0	55.0	3.0	3.0	0.0	5.0	150.0	2.0	39.0	0.0	0.0	0.0	23.0	22.0	23.0	1.0	0.0	4.0	0.0	10.0	0.0	19.0	30.0	11.0	5.0	15.0	8.0	3.0	0.0	1.0	31.0	0.0	14.0	38.0	0.9920439839363098	3.9321266968325794	2.2083780076224606	0.1211346083206321	0.07306928585684504	0.19716905482245808	0.37059205828541736	0.0005199635678685524	0.00021209925129794804	0.0011466532535493457	0.1849724410072678	0.3940936095793417	0.7734929206754396	0.006000181514403082	0.015114709876494992	1.4001443474250392	0.10553985119876975	0.4772727272727273	0.2827764405714801	0.19098004717991557	0.4826635716370423	0.39567943056521043	0.0029370250364590803	0.0014578828312108438	0.004967265522859865	0.29349806739774986	0.2910269641354534	0.6029603207859708	-1.1242330908319284e-31	0.8699171767123911	0.11298849105834961	0.6340522279794942	40.0	No
2710.0	2182.0	528.0	0.496551724137931	0.10689655172413794	4.0	3.696551724137931	22.0	0.0	0.2727272727272727	19.0	24.0	220.0	0.4810344827586207	12.100000000000001	72.07840909090912	9.16810606060606	7.09970303030303	10.0	9.218907990703514	35.74242424242424	47.95830568039607	1.0569948186528497	2.4	0.4166666666666667	9.574271077563381	683.9025242379247	86.30952380952382	0.23484848484848486	0.0928030303030303	0.7222222222222222	6.296296296296297	106.0	27.0	4.0	50.0	1.0	0.0	60.0	42.0	3.0	5.0	0.0	6.0	100.0	7.0	7.0	0.0	0.0	0.0	29.0	14.0	42.0	0.0	0.0	7.0	0.0	17.0	0.0	31.0	32.0	7.0	6.0	22.0	8.0	5.0	0.0	6.0	1.0	0.0	5.0	40.0	0.9944691300392151	1.7986425339366523	2.1918743568063146	0.10325887996443232	0.07437943921249777	0.1512700333930573	0.4916997606474482	0.00025876766369034376	0.0001417809184858232	0.0004940248302272021	0.2869914826358386	0.41279264095835505	0.6686795008238233	0.004761731611431185	0.010955630344533285	1.215102556922678	0.09374719754033636	0.4523809523809524	0.3041074758807274	0.22192793189697096	0.4228938230014501	0.5247840470259363	0.0023271955796790814	0.0012951761804942397	0.004187351977437692	0.3093067378794316	0.3081325697284531	0.7286286854001891	-6.746690614536252e-32	0.882389742223228	0.09836147308349609	2.44327878928235	34.0	No
3892.0	3190.0	722.0	0.5444319460067492	0.12148481439820022	1.0	3.5399325084364452	45.0	0.022222222222222223	0.044444444444444446	12.0	16.044444444444444	287.0	0.4049493813273341	9.46486919052016	76.7734345952601	6.53686241920591	8.368869541397354	7.0	8.778014704023537	31.00289319790705	50.17956261849702	1.218978102189781	2.515679442508711	0.3975069252077562	10.681034010554692	693.8502845544122	116.57598783710637	0.22022160664819945	0.12188365650969529	0.8055555555555556	4.089743589743589	151.0	24.0	6.0	57.0	0.0	2.0	66.0	82.0	1.0	3.0	0.0	9.0	174.0	11.0	31.0	0.0	2.0	3.0	43.0	20.0	57.0	1.0	0.0	2.0	0.0	28.0	0.0	39.0	48.0	15.0	9.0	32.0	8.0	2.0	0.0	7.0	24.0	0.0	6.0	40.0	0.9945764422416687	1.8303167420814486	2.1754741660735295	0.10374386120979386	0.06824745534245065	0.1639484034765979	0.416273985566394	0.0003180794068060106	0.00015302781651649333	0.0007036953649816047	0.21746315825242593	0.40022613875420515	0.824808901032781	0.004798753497081771	0.011838921710011552	1.6013066153099842	0.09370938163431676	0.589041095890411	0.28927010800841363	0.19419033631017513	0.5466977179711806	0.3552060488396111	0.002370323943842685	0.0012558167525655861	0.00450024413707828	0.27905524996270703	0.2986060010393062	0.546199447140117	1.90674783543233e-57	0.9071072175767686	0.077643141746521	0.6971279911335941	40.0	No
4813.0	3965.0	936.0	0.5577092511013216	0.10044052863436123	1.0	3.458149779735683	70.0	0.2857142857142857	0.02857142857142857	4.0	13.371428571428572	382.0	0.34889867841409694	7.271648351648352	86.78992307692309	4.475711843711846	9.816101062271063	5.0	6.991621456251084	25.55091575091575	55.58002483476242	1.7457627118644068	2.450261780104712	0.4081196581196581	12.486060603797716	540.9422222222222	159.7007582770218	0.23824786324786323	0.14957264957264957	0.8055555555555556	3.6454545454545455	194.0	25.0	1.0	77.0	2.0	0.0	93.0	113.0	2.0	1.0	0.0	8.0	273.0	9.0	73.0	0.0	1.0	10.0	35.0	14.0	50.0	2.0	0.0	11.0	0.0	22.0	2.0	47.0	62.0	31.0	14.0	30.0	10.0	6.0	0.0	5.0	41.0	0.0	55.0	38.0	0.9914889574050904	3.253393665158371	2.174179994925561	0.11574898899477566	0.06683998721291742	0.17903995340344916	0.3733244225231672	0.0005136942694931092	0.00019229293995115526	0.0011444006808749574	0.16802938268451284	0.4640609532938847	0.8562676197353931	0.009531666164338023	0.03605695839560619	1.972463051994704	0.10013663978552885	0.5463917525773195	0.3352424158255621	0.21819697973615462	0.4678582108552571	0.46637415925069436	0.004728772887935442	0.0019901487738853696	0.01078185637708673	0.18458312782896763	0.34001750281018633	0.7267532867083474	1.9520013287925424e-72	0.9199838662147523	0.0781723165512085	0.5712032153654035	40.0	No
4143.0	3343.0	814.0	0.5183537263626251	0.11790878754171301	4.0	3.6473859844271415	33.0	0.030303030303030304	0.24242424242424243	25.0	24.666666666666668	307.0	0.4905450500556173	12.421949221949223	75.58064291564294	8.845233415233416	7.439905241605242	10.0	8.666027191798058	37.68877968877969	49.33778980772251	1.073015873015873	2.6514657980456025	0.37714987714987713	10.760344431523198	829.6817915917043	102.65357598049906	0.22113022113022113	0.10196560196560196	0.8333333333333334	5.333333333333333	176.0	43.0	1.0	67.0	1.0	1.0	95.0	71.0	2.0	5.0	0.0	14.0	161.0	4.0	6.0	0.0	2.0	5.0	72.0	12.0	50.0	4.0	0.0	7.0	0.0	30.0	0.0	58.0	33.0	28.0	14.0	35.0	8.0	1.0	0.0	7.0	12.0	0.0	6.0	35.0	0.9946589946746827	0.8438914027149327	2.1738358006143432	0.11155870127542823	0.08025000436850958	0.17365536433324633	0.4621222308716536	0.0003046306494162063	0.00014692858265408226	0.0005919667079610225	0.24820413154679746	0.5019870993185656	1.0099663676818649	0.0070286311824350675	0.02480299647847528	1.7406358726114823	0.10117240505193613	0.5945945945945946	0.3667321450339392	0.2409475468866016	0.5967574438123684	0.4037612758498912	0.003473760968180225	0.0016599994521928618	0.009565151163874797	0.1735465988726104	0.3733528666805093	0.6256358478489118	-1.5370229161880916e-54	0.9283522618960028	0.06131542682647705	0.8544297658082143	37.0	No
2546.0	2053.0	504.0	0.5259515570934256	0.09169550173010381	1.0	3.4775086505190314	41.0	0.14634146341463414	0.024390243902439025	13.0	12.292682926829269	228.0	0.42560553633217996	7.218660472319009	91.46149825783975	3.5561304684475417	7.410482946186605	3.0	6.584502450881947	22.808555942702284	51.86270226121069	1.3016759776536313	2.210526315789474	0.4523809523809524	10.155927192672126	584.9705403285809	108.00103519668737	0.28174603174603174	0.1130952380952381	0.75	3.8679245283018866	95.0	12.0	2.0	45.0	5.0	0.0	54.0	45.0	0.0	0.0	0.0	11.0	130.0	7.0	11.0	0.0	2.0	1.0	23.0	19.0	37.0	3.0	0.0	2.0	0.0	16.0	0.0	27.0	26.0	10.0	5.0	16.0	11.0	2.0	0.0	2.0	13.0	3.0	4.0	37.0	0.9948221206665039	1.9004524886877832	2.1656151268378245	0.10438766756197146	0.07397229333594717	0.1424793655327474	0.5191789917042086	0.00031128552538174886	0.00013423172390292226	0.0006077691328890689	0.22085972557514283	0.5140541046981424	0.9838784074233284	0.006454227604440716	0.01734995413977891	1.2252742558689245	0.09453196115144219	0.5238095238095238	0.3832340700824951	0.2474537978783242	0.5710350755238819	0.43334255369743074	0.003160252130082192	0.00086512663372873	0.007201434905202753	0.12013253540675764	0.3952551086569926	0.692173068835986	-3.5437436258221742e-31	0.9068499979158727	0.07387738227844239	0.6036763897371353	38.0	No
1964.0	1568.0	402.0	0.5607476635514018	0.08411214953271028	3.0	3.6098130841121496	5.0	0.0	0.8	92.0	80.4	130.0	0.5070093457943925	34.846567164179106	21.4782537313433	30.237144278606966	9.666827562189056	37.0	13.662883650711645	89.35522388059702	34.76332269727309	1.2846153846153847	3.0923076923076924	0.32338308457711445	6.4838106846996135	2013.1015369110607	33.075431665203396	0.16169154228855723	0.07213930348258707	0.6388888888888888	6.045454545454546	78.0	24.0	1.0	48.0	1.0	0.0	49.0	21.0	0.0	3.0	0.0	6.0	88.0	12.0	0.0	0.0	0.0	0.0	22.0	3.0	26.0	1.0	0.0	0.0	0.0	12.0	0.0	29.0	3.0	3.0	3.0	33.0	7.0	3.0	0.0	6.0	13.0	1.0	20.0	40.0	0.9918931126594543	1.1493212669683253	2.18893918281994	0.10144452051246906	0.05965533573784593	0.14196571690600474	0.420209449421818	0.00026255315936747945	8.404397654193652e-05	0.0005100258366735888	0.16478376289733687	0.3013062951332832	0.5322864344955165	0.0023763508694551318	0.006700409384009287	0.9580448135375762	0.09218790516527407	0.48148148148148145	0.21872883999431855	0.14897467171696588	0.3571242929987905	0.41715076413877683	0.0011450309331482002	0.0005578161484366406	0.0032284366769875783	0.17278212467748733	0.22487521694844284	0.6296833278977718	2.6728689098419032e-21	0.7770944947462817	0.17061176300048828	0.7029489891303844	29.0	No
